lf,beta,T_time_(ns)
1.5, 1.0,1934535973950
1.5, 1.0,1948772066926
1.5, 1.0,1873341526055
1.5, 1.0,1936684972965
1.5, 1.0,1956289444739
1.5, 1.0,1927171662245
1.5, 1.0,1957264312483
1.5, 1.0,1871914255885
1.5, 1.0,1886284888047
1.5, 1.0,1906108236056
1.5, 1.0,1881340187786
1.5, 1.0,1892438143691
1.5, 1.0,1811097495749
1.5, 1.0,1978903774538
1.5, 1.0,1962884902178
1.5, 1.0,1896464980190
1.5, 1.0,2000596313081
1.5, 1.0,1942697183567
1.5, 1.0,1947189939711
1.5, 1.0,1941097339817
1.5, 1.0,1903116713621
1.5, 1.0,1965617853088
1.5, 1.0,1997002726123
1.5, 1.0,1905434392034
1.5, 1.0,2040869816082
1.5, 1.0,1974291724192
1.5, 1.0,1979666602423
1.5, 1.0,2007482680827
1.5, 1.0,2039504382370
1.5, 1.0,2047840489142
1.5, 1.0,1987460832690
1.5, 1.0,2022010442278
1.5, 1.0,2046092423168
1.5, 1.0,2099610642784
1.5, 1.0,2160154923164
1.5, 1.0,2121543609091
1.5, 1.0,2182568724387
1.5, 1.0,2179961491320
1.5, 1.0,2229045977155
1.5, 1.0,2268498168387
1.5, 1.0,2258404973727
1.5, 1.0,2295775643794
1.5, 1.0,2282182977170
1.5, 1.0,2324146356471
1.5, 1.0,2363980649672
1.5, 1.0,2320703544402
1.5, 1.0,2386557403673
1.5, 1.0,2504265234640
1.5, 1.0,2428544160610
1.5, 1.0,2498387360900
1.5, 1.0,2468650775085
1.5, 1.0,2453835576462
1.5, 1.0,2829129279796
1.5, 1.0,3169716959715
1.5, 1.0,3224907107391
1.5, 3.0,2688685738626
3.0, 0.1,265692147393
1.5, 3.0,3198446727945
1.5, 3.0,3183517341808
1.5, 3.0,3271031619179
1.5, 3.0,3206778813771
1.5, 3.0,3391707792710
1.5, 3.0,3144899963437
1.5, 3.0,3369338394810
1.5, 3.0,3408263540557
1.5, 3.0,3360712176795
1.5, 3.0,3328426044286
1.5, 3.0,3384948180238
1.5, 3.0,3375167691575
1.5, 3.0,3417125242550
1.5, 3.0,3431968093092
1.5, 3.0,3444550607020
1.5, 3.0,3382682622725
1.5, 3.0,3361991074937
1.5, 3.0,3328774778039
1.5, 3.0,3451978237045
1.5, 3.0,3321846517940
1.5, 3.0,3397237312906
1.5, 3.0,3278899914067
3.0, 0.1,343202977163
1.5, 3.0,3445564617994
1.5, 3.0,3490054469592
3.0, 0.1,276060882625
1.5, 3.0,3515118293983
1.5, 3.0,3418590008971
3.0, 0.1,273111750463
3.0, 0.1,332898272677
1.5, 3.0,3476408647187
1.5, 3.0,3415453733073
3.0, 0.1,334443790309
1.5, 3.0,3343272659454
3.0, 0.1,291238399332
1.5, 3.0,3570136925797
1.5, 3.0,3374922429828
1.5, 3.0,3423577289508
1.5, 3.0,3694082363921
1.5, 3.0,3407618753820
1.5, 3.0,3657602413247
1.5, 3.0,3612417742626
1.5, 3.0,3429556628000
1.5, 3.0,3596435004853
1.5, 3.0,3688695111970
1.5, 3.0,3540834233750
1.5, 3.0,3453547830352
1.5, 3.0,3555195658739
1.5, 3.0,3613318103437
1.5, 3.0,3547385528739
1.5, 3.0,3506181690816
3.0, 0.1,311523062018
1.5, 3.0,3499985131818
1.5, 3.0,3308243614340
1.5, 3.0,3637588941065
1.5, 3.0,3483036686850
1.5, 3.0,3497341439762
3.0, 0.1,372870866150
1.5, 3.0,3584855129584
1.5, 3.0,3450307243167
1.5, 3.0,3608213440697
1.5, 3.0,3483646622629
1.5, 3.0,3512566863987
1.5, 3.0,3632467624597
1.5, 3.0,3612903413783
1.5, 3.0,3558606674598
1.5, 3.0,3553052830423
1.5, 3.0,3555086876620
1.5, 3.0,3364149471814
3.0, 0.1,316090395994
3.0, 0.1,273840194510
1.5, 3.0,3429441249719
1.5, 3.0,3603115561472
1.5, 3.0,3638349585005
1.5, 3.0,3648205372976
1.5, 3.0,3414317792209
1.5, 3.0,3599849819788
3.0, 0.1,345710837204
1.5, 3.0,3651271565424
1.5, 3.0,3580743559526
3.0, 0.1,346436353730
3.0, 0.1,340601182764
1.5, 3.0,3672563938363
3.0, 0.1,323087618594
1.5, 3.0,3499958473885
3.0, 0.1,319865606855
3.0, 0.1,303845550056
1.5, 3.0,3680165820987
1.5, 3.0,3747024632629
1.5, 3.0,3591485914410
1.5, 3.0,3650843037540
3.0, 0.1,315410130189
1.5, 3.0,3874649458595
1.5, 3.0,3513012661679
1.5, 3.0,3612082661040
1.5, 3.0,3583276949638
1.5, 3.0,3608085311119
1.5, 3.0,3370762926791
1.5, 3.0,3623906185621
1.5, 3.0,3636797427023
3.0, 0.1,360800704418
1.5, 3.0,3787334619935
1.5, 3.0,3658012155876
3.0, 0.1,327088433198
1.5, 3.0,3593602947507
1.5, 3.0,3532011461164
3.0, 0.1,319916342757
3.0, 0.1,315382689854
3.0, 0.1,336615113148
1.5, 3.0,3511559586727
1.5, 3.0,3717282115404
1.5, 3.0,3474659671657
3.0, 0.1,357884141713
3.0, 0.1,358055895961
1.5, 3.0,3808513206904
1.5, 3.0,3657806743542
3.0, 0.1,312788292870
1.5, 3.0,3722765002490
1.5, 3.0,3696551330704
3.0, 0.1,322163478713
3.0, 0.1,303642878362
1.5, 3.0,3763743409654
3.0, 0.1,280403665438
3.0, 0.1,322169439151
1.5, 3.0,3689517603506
1.5, 3.0,3806696336106
1.5, 3.0,3695634309693
1.5, 3.0,3551041486697
3.0, 0.1,325768861805
3.0, 0.1,306173827699
3.0, 0.1,320899345465
1.5, 3.0,3789229730634
1.5, 3.0,3795257678440
3.0, 0.1,319514436534
1.5, 3.0,3649258765885
1.5, 3.0,3793411692181
3.0, 0.1,319539450773
1.5, 3.0,3824804416527
1.5, 3.0,3833903499718
3.0, 0.1,259634761611
1.5, 3.0,3614962997998
1.5, 3.0,3485147572791
3.0, 0.1,359306552774
3.0, 0.1,274969879875
3.0, 0.1,305525251953
3.0, 0.1,292749499788
3.0, 0.1,314382083035
3.0, 0.1,338055844823
3.0, 0.1,349313880499
3.0, 0.1,331856254051
3.0, 0.1,356768494318
1.5, 3.0,3704252729355
3.0, 0.1,311734297911
1.5, 3.0,3941876981432
1.5, 3.0,3736996345854
3.0, 0.1,329662206651
3.0, 0.1,321967924901
3.0, 0.1,324670857235
1.5, 3.0,3717517938324
3.0, 0.1,282656539048
3.0, 0.1,347197308161
3.0, 0.1,315679547090
3.0, 0.1,310954447464
3.0, 0.1,350290100797
3.0, 0.1,309318246279
1.5, 3.0,3829600780846
3.0, 0.1,367694826744
3.0, 0.1,334364906062
3.0, 0.1,346809929817
3.0, 0.1,348310671141
3.0, 0.1,312011280964
1.5, 3.0,4014769316865
3.0, 0.1,352231570489
3.0, 0.1,352651479357
1.5, 3.0,3757659902954
3.0, 0.1,349101992849
1.5, 3.0,3930546058269
3.0, 0.1,328868798748
3.0, 0.1,377555272960
3.0, 0.1,306770562078
3.0, 0.1,332670084719
1.5, 3.0,3844486981521
1.5, 3.0,3630709839307
3.0, 0.1,321978102804
3.0, 0.1,310887188083
1.5, 3.0,3800146759519
3.0, 0.1,331157204245
3.0, 0.1,358048046422
3.0, 1.0,1424282747616
3.0, 0.1,320011857511
3.0, 0.1,309890522713
3.0, 0.1,319205297451
3.0, 0.1,313297088008
3.0, 0.1,287313004492
1.5, 3.0,3992373085063
3.0, 0.1,308993051936
3.0, 0.1,292195580557
3.0, 0.1,324373065793
3.0, 0.1,325414255162
3.0, 0.1,348938017052
1.5, 3.0,3912621080742
1.5, 3.0,3904765862434
3.0, 0.1,318743496027
3.0, 0.1,332939837447
3.0, 0.1,347333765678
3.0, 0.1,316130484194
1.5, 3.0,3865961995451
3.0, 0.1,349333370594
3.0, 0.1,367824295777
3.0, 0.1,381231265365
3.0, 0.1,344055575944
1.5, 3.0,3938234820751
3.0, 0.1,321051932228
3.0, 0.1,314297887999
3.0, 0.1,310153775899
3.0, 0.1,348097158380
3.0, 0.1,327450374690
3.0, 0.1,315628005559
3.0, 0.1,346389380758
3.0, 0.1,340947757677
3.0, 0.1,285268262795
3.0, 0.1,305306278606
3.0, 0.1,338549902980
3.0, 0.1,334950144981
3.0, 0.1,332567292876
3.0, 0.1,326180807787
3.0, 0.1,333630296407
3.0, 0.1,362602553987
3.0, 0.1,319937683945
3.0, 0.1,321094401326
1.5, 3.0,4030644184021
3.0, 0.1,365691700268
1.5, 3.0,4111713472839
1.5, 3.0,4073252812651
3.0, 0.1,310551478098
3.0, 0.1,329690024227
3.0, 0.1,281036468822
3.0, 0.1,362141850169
3.0, 0.1,372421352026
3.0, 0.1,330172187061
3.0, 0.1,365829615354
3.0, 0.1,351199613026
3.0, 0.1,334270479021
3.0, 0.1,352236643879
3.0, 0.1,359556997702
3.0, 0.1,320582108279
3.0, 0.1,315191964178
3.0, 0.1,314699702079
3.0, 0.1,323886090737
3.0, 0.1,369540799679
1.5, 3.0,4132691436603
3.0, 0.1,308203521845
3.0, 0.1,336327345717
3.0, 0.1,342286902693
1.5, 3.0,3925398608211
1.5, 3.0,4214003099968
3.0, 1.0,1236845044242
1.5, 3.0,4231921075608
1.5, 3.0,4738784961562
1.5, 3.0,3704309660195
1.5, 3.0,4228268997319
3.0, 1.0,1379736227921
3.0, 1.0,1266654953696
3.0, 0.1,417687561872
3.0, 1.0,1379281836275
1.5, 3.0,4438550271920
1.5, 3.0,4204493797809
3.0, 1.0,1444803865471
3.0, 1.0,1477182305246
1.5, 3.0,4302120987600
3.0, 1.0,1304435820072
1.5, 3.0,4269972558338
3.0, 1.0,1435709738782
3.0, 0.1,284326994060
3.0, 0.1,341893561233
3.0, 1.0,1378640396861
3.0, 1.0,1283732453405
3.0, 0.1,326506435155
3.0, 0.1,390601182328
3.0, 1.0,1415265657994
3.0, 1.0,1464859806393
3.0, 1.0,1432759300492
3.0, 1.0,1343568331462
3.0, 1.0,1357063553378
3.0, 0.1,388575309306
3.0, 1.0,1672993253599
3.0, 1.0,1355976006859
1.5, 3.0,4508050360957
3.0, 1.0,1436171120270
3.0, 0.1,393309834192
3.0, 1.0,1475888748493
3.0, 1.0,1379476348849
1.5, 3.0,4421947700231
3.0, 1.0,1380416338191
3.0, 1.0,1301106987153
3.0, 1.0,1398009177685
3.0, 1.0,1303013977822
3.0, 1.0,1483535091763
3.0, 1.0,1386391075205
1.5, 3.0,4642529111070
3.0, 1.0,1471659133059
3.0, 1.0,1311774837899
3.0, 1.0,1412447216866
3.0, 1.0,1428053433084
3.0, 1.0,1415999008152
3.0, 1.0,1376307205681
3.0, 1.0,1378327539795
3.0, 1.0,1338374737975
3.0, 1.0,1414954793483
3.0, 1.0,1353760274703
1.5, 3.0,4650858733209
3.0, 1.0,1431113885169
3.0, 1.0,1358539387011
3.0, 1.0,1647870770024
3.0, 1.0,1348461549141
3.0, 1.0,1515255713342
1.5, 3.0,4588841294885
3.0, 1.0,1475267209757
3.0, 0.1,376831193656
3.0, 1.0,1428877144379
3.0, 1.0,1479004720906
3.0, 1.0,1372458488538
1.5, 3.0,3546221802822
3.0, 1.0,1441307406833
3.0, 1.0,1443625491343
3.0, 1.0,1403656525699
3.0, 1.0,1427152936054
3.0, 1.0,1291770242065
3.0, 0.1,407902941809
3.0, 1.0,1433406154937
3.0, 1.0,1449843967878
3.0, 1.0,1431488764746
3.0, 0.1,381174060464
3.0, 1.0,1264129531952
3.0, 1.0,1413269126456
3.0, 1.0,1356147822163
3.0, 1.0,1309018619501
3.0, 1.0,1302052849490
3.0, 0.1,385220503486
3.0, 1.0,1455290216963
3.0, 1.0,1401310928921
3.0, 1.0,1431136553799
3.0, 1.0,1418152922348
3.0, 1.0,1394332640725
3.0, 1.0,1523404790191
3.0, 1.0,1449347159217
1.5, 3.0,3641235446167
3.0, 1.0,1339798049375
3.0, 1.0,1544845612666
3.0, 1.0,1437821610662
1.5, 3.0,4646016296176
3.0, 1.0,1545777822565
3.0, 1.0,1472311922307
3.0, 1.0,1475727581074
3.0, 1.0,1531894121930
3.0, 1.0,1537093839463
1.5, 3.0,4617292100955
3.0, 1.0,1429765228203
3.0, 1.0,1424279899190
3.0, 1.0,1451656089627
3.0, 1.0,1461403121724
3.0, 1.0,1503986561870
3.0, 1.0,1641693165271
1.5, 3.0,4924521076196
3.0, 1.0,1412755987622
3.0, 1.0,1366617737609
1.5, 3.0,4980730104345
3.0, 1.0,1548835247197
3.0, 1.0,1432746364735
3.0, 1.0,1495263141716
3.0, 0.1,401546543867
3.0, 1.0,1275045279260
3.0, 1.0,1350670589540
3.0, 1.0,1593515328846
3.0, 1.0,1485681170121
3.0, 1.0,1410218914548
3.0, 1.0,1493921281604
3.0, 1.0,1424746415594
3.0, 1.0,1492623929639
3.0, 0.1,397080716046
3.0, 0.1,362577758710
3.0, 0.1,278339779203
3.0, 1.0,1486513609711
3.0, 1.0,1469651737561
3.0, 1.0,1456853276492
3.0, 1.0,1431927215402
3.0, 1.0,1344159761159
3.0, 1.0,1540859331585
3.0, 1.0,1363665400399
3.0, 1.0,1452011850173
3.0, 1.0,1491709547033
3.0, 1.0,1315308155931
3.0, 1.0,1342787139847
3.0, 1.0,1511175937800
3.0, 1.0,1614959809228
3.0, 1.0,1544009650434
3.0, 0.1,387549850050
3.0, 1.0,1500085776737
3.0, 1.0,1502831032729
3.0, 1.0,1515689707427
3.0, 1.0,1576465287819
3.0, 1.0,1607243427608
3.0, 1.0,1321625890753
3.0, 0.1,292223233277
3.0, 1.0,1619162011959
1.5, 3.0,4867389104666
3.0, 1.0,1322499847110
3.0, 0.1,449772220120
3.0, 1.0,1425278135247
3.0, 1.0,1313624616731
3.0, 1.0,1400790646364
3.0, 1.0,1553570110584
3.0, 1.0,1618733180811
3.0, 0.1,387302698873
3.0, 1.0,1626792631820
3.0, 1.0,1591408709268
3.0, 1.0,1542876458269
3.0, 0.1,469426920604
3.0, 0.1,420853004329
3.0, 0.1,429553223292
3.0, 1.0,1666880710935
3.0, 1.0,1503695785735
3.0, 1.0,1509777925179
3.0, 0.1,413084633137
3.0, 1.0,1648492107874
3.0, 1.0,1349745760873
3.0, 1.0,1477359642188
3.0, 1.0,1701693763549
3.0, 1.0,1887877190378
3.0, 3.0,2799118266538
3.0, 1.0,1735617666109
3.0, 1.0,1281201766488
3.0, 1.0,1697466539696
3.0, 1.0,1656661540490
3.0, 1.0,1921454552797
5.0, 0.1,239573177591
3.0, 1.0,1946177396100
3.0, 1.0,1429064868643
3.0, 1.0,1492760795193
3.0, 1.0,1872015930387
3.0, 1.0,1927434971156
3.0, 1.0,1759920833767
3.0, 1.0,1818384886877
3.0, 1.0,1906637735303
3.0, 1.0,1822985359507
3.0, 1.0,1736364044953
3.0, 1.0,1809459475667
3.0, 1.0,1853285252473
3.0, 3.0,3157052816485
3.0, 1.0,1951596829672
3.0, 3.0,3072097143103
3.0, 3.0,3035705814374
3.0, 1.0,1887841955029
5.0, 1.0,1007011457276
3.0, 3.0,3217225295406
5.0, 0.1,276159188162
3.0, 3.0,3158519930107
3.0, 3.0,3325402496763
3.0, 3.0,2883578792674
3.0, 3.0,3107032219241
3.0, 3.0,3112808496974
3.0, 3.0,3133017447145
3.0, 3.0,3117831437424
3.0, 3.0,3370895115416
3.0, 3.0,2947782800900
3.0, 3.0,3208777719728
3.0, 3.0,3281234506151
5.0, 0.1,308114242799
3.0, 3.0,2894548820534
3.0, 3.0,3077732889381
3.0, 3.0,3038533540231
3.0, 3.0,3100231030993
3.0, 3.0,3278870818489
5.0, 0.1,297472321923
3.0, 3.0,3346253780755
3.0, 3.0,3234130864850
5.0, 0.1,363153459344
3.0, 3.0,3137810027436
3.0, 3.0,3285298835452
3.0, 3.0,3282784573026
3.0, 3.0,3070748453610
3.0, 3.0,3031573716515
5.0, 0.1,299486276725
5.0, 0.1,313823738287
3.0, 3.0,3267725677754
5.0, 0.1,321771172897
3.0, 3.0,3107177759898
3.0, 3.0,3308940724081
3.0, 3.0,3246961912356
5.0, 0.1,273651511371
3.0, 3.0,3015203018518
3.0, 3.0,3027128687845
3.0, 3.0,3260066394572
3.0, 3.0,3330005274611
5.0, 0.1,304899653529
5.0, 0.1,308848564809
3.0, 3.0,3100598555549
3.0, 3.0,3177021515529
5.0, 0.1,305288234951
3.0, 3.0,3154907257775
3.0, 3.0,3246190002686
3.0, 3.0,3600144700173
3.0, 3.0,3199361294656
5.0, 0.1,308254493972
3.0, 3.0,3390222835158
5.0, 0.1,317750697466
3.0, 3.0,3236079443242
3.0, 3.0,3047567016681
5.0, 0.1,271725546797
3.0, 3.0,3265162972013
3.0, 3.0,3145203017158
3.0, 3.0,3387271866269
3.0, 3.0,3262162871012
3.0, 3.0,3368339029037
3.0, 3.0,3396167819335
3.0, 3.0,3127717827925
3.0, 3.0,3371822438802
5.0, 0.1,314199459982
5.0, 0.1,273282637209
3.0, 3.0,3158134106049
5.0, 0.1,315581721307
5.0, 0.1,282338303509
3.0, 3.0,3272352135653
3.0, 3.0,3567019507376
3.0, 3.0,3317557832171
3.0, 3.0,3442883320231
3.0, 3.0,3501816652441
5.0, 0.1,279155826820
5.0, 0.1,314470597638
3.0, 3.0,3181972563024
5.0, 0.1,309292812498
3.0, 3.0,3277716527438
5.0, 0.1,253713417744
5.0, 0.1,304033490394
3.0, 3.0,3455231139940
3.0, 3.0,3329205421637
3.0, 3.0,3161994493526
3.0, 3.0,3220213228191
3.0, 3.0,3415510942090
3.0, 3.0,3284303193150
3.0, 3.0,3325868346399
3.0, 3.0,3386554685028
5.0, 0.1,270392270932
5.0, 0.1,275986200616
3.0, 3.0,3377338714349
3.0, 3.0,3403664761696
3.0, 3.0,3368992207533
5.0, 0.1,270661116362
3.0, 3.0,3120601277551
3.0, 3.0,3257671262736
3.0, 3.0,3208637882460
3.0, 3.0,3096532439105
5.0, 0.1,276065416353
3.0, 3.0,3384319854823
5.0, 0.1,289415136548
5.0, 0.1,304933477977
5.0, 0.1,271906398020
5.0, 0.1,275353946390
5.0, 0.1,287869787707
3.0, 3.0,3383439338251
3.0, 3.0,3286918409198
3.0, 3.0,3164146979083
5.0, 0.1,297761689277
5.0, 0.1,270397507784
3.0, 3.0,3177738520525
3.0, 3.0,3245578112274
5.0, 0.1,304430070263
3.0, 3.0,3298971890144
5.0, 0.1,322294590963
5.0, 0.1,283150495452
5.0, 0.1,277779597504
3.0, 3.0,3150454079438
3.0, 3.0,3234130711204
5.0, 0.1,276511393835
5.0, 0.1,293664773876
3.0, 3.0,3458260345896
5.0, 0.1,265442663696
3.0, 3.0,3237727985829
3.0, 3.0,3651041124899
5.0, 0.1,285291286110
3.0, 3.0,3235329152605
3.0, 3.0,3596808760363
5.0, 0.1,290036606568
5.0, 0.1,270043640558
5.0, 0.1,321282004939
3.0, 3.0,3455889810408
5.0, 0.1,303410944986
5.0, 0.1,323321377801
3.0, 3.0,3385261331182
3.0, 3.0,3250563970343
5.0, 0.1,267143231442
5.0, 0.1,272136328413
5.0, 0.1,313061781412
5.0, 0.1,316875617360
3.0, 3.0,3462475151221
5.0, 0.1,259961137351
5.0, 0.1,321076260862
5.0, 0.1,281409566107
5.0, 0.1,296682076268
3.0, 3.0,3744014546864
5.0, 0.1,317828567457
5.0, 0.1,335954363075
3.0, 3.0,3274561799571
3.0, 3.0,2966879836933
5.0, 0.1,314308326391
3.0, 3.0,3405373415767
3.0, 3.0,3527839595802
3.0, 3.0,3868937016000
5.0, 0.1,274549837529
5.0, 0.1,279796137958
5.0, 0.1,276054971571
5.0, 0.1,278923203797
5.0, 0.1,356690674017
5.0, 0.1,323568290928
5.0, 0.1,312417108684
5.0, 0.1,310925192670
3.0, 3.0,3398529651688
3.0, 3.0,3187057673230
3.0, 3.0,3492008630683
5.0, 0.1,316126731396
3.0, 3.0,3398107304947
5.0, 0.1,294500425239
5.0, 0.1,343752881056
3.0, 3.0,3411936122383
5.0, 0.1,298537691922
5.0, 0.1,295144305634
5.0, 0.1,314034283395
3.0, 3.0,3021967292171
5.0, 0.1,233008574051
5.0, 0.1,308004059743
5.0, 0.1,325071842426
5.0, 0.1,281386614836
5.0, 0.1,322110239722
5.0, 0.1,317269951826
5.0, 0.1,275967384773
3.0, 3.0,3467722335453
5.0, 0.1,293137137705
3.0, 3.0,3548648908385
3.0, 3.0,3249120531496
5.0, 0.1,323316165096
3.0, 3.0,3387653767685
5.0, 0.1,282558558602
3.0, 3.0,3485269667267
3.0, 3.0,3399427164406
5.0, 0.1,325431702296
3.0, 3.0,3243267695109
5.0, 0.1,273289349427
3.0, 3.0,3378205859452
5.0, 0.1,277443211258
5.0, 0.1,333353564450
5.0, 0.1,305921332591
5.0, 0.1,300153438922
5.0, 0.1,284553712318
3.0, 3.0,3385326261521
3.0, 3.0,3638004078062
