lf,beta,T_time_(ns)
4.0, 3.0,248108924820
4.0, 3.0,251194102367
4.0, 3.0,271575272756
4.0, 3.0,275291813012
4.0, 3.0,257461288072
4.0, 3.0,262327398733
4.0, 3.0,286842339585
4.0, 3.0,275215826693
4.0, 3.0,277264037315
4.0, 3.0,247735449865
4.0, 3.0,263303628172
4.0, 3.0,268532821227
4.0, 3.0,262142971084
4.0, 3.0,262334470925
4.0, 3.0,270643541957
4.0, 3.0,265999435021
4.0, 3.0,243866148885
4.0, 3.0,290176923078
4.0, 3.0,260512546850
4.0, 3.0,233663763705
4.0, 3.0,283899273805
4.0, 3.0,261786079718
4.0, 3.0,252786807744
4.0, 3.0,269341508645
4.0, 3.0,279619222058
4.0, 3.0,279640811456
4.0, 3.0,277143198302
4.0, 3.0,281726548943
4.0, 3.0,279949125574
4.0, 3.0,274387569894
4.0, 3.0,260317288995
4.0, 3.0,265024054040
4.0, 3.0,269912956849
4.0, 3.0,268314181956
4.0, 3.0,274636622013
4.0, 3.0,281520402019
4.0, 3.0,290494827290
4.0, 3.0,280428395616
4.0, 3.0,294135784743
4.0, 3.0,259421186536
4.0, 3.0,269424823814
4.0, 3.0,276663782922
4.0, 3.0,312289035979
4.0, 3.0,270123468432
4.0, 3.0,274282201751
4.0, 3.0,259678021773
4.0, 3.0,283828969018
4.0, 3.0,274107467594
4.0, 3.0,276466870272
4.0, 3.0,295124055945
4.0, 3.0,263205274268
4.0, 3.0,278983085090
4.0, 3.0,307974580826
4.0, 3.0,279391693993
4.0, 3.0,270457116722
4.0, 3.0,283042882992
4.0, 3.0,286245307474
4.0, 3.0,278255252220
4.0, 3.0,274945634495
4.0, 3.0,293530587936
4.0, 3.0,299313365789
4.0, 3.0,281258037974
4.0, 3.0,271417890689
4.0, 3.0,303951860375
4.0, 3.0,283064346300
4.0, 3.0,277590705188
4.0, 3.0,285206868033
4.0, 3.0,296604317547
4.0, 3.0,277052246996
4.0, 3.0,294613072155
4.0, 3.0,271273915671
4.0, 3.0,297533610268
4.0, 3.0,289133714341
4.0, 3.0,284928367756
4.0, 3.0,274904971570
4.0, 3.0,285030206291
4.0, 3.0,282322520070
4.0, 3.0,294659477754
4.0, 3.0,298205145882
4.0, 3.0,302960605488
4.0, 3.0,285236502542
4.0, 3.0,290607475972
4.0, 3.0,286840498080
4.0, 3.0,306357344448
4.0, 3.0,299276810754
4.0, 3.0,296832933546
4.0, 3.0,284153807173
4.0, 3.0,274935701938
4.0, 3.0,318511573314
4.0, 3.0,297493965598
4.0, 3.0,309482012136
4.0, 3.0,292891934613
4.0, 3.0,304450139342
4.0, 3.0,320127357450
4.0, 3.0,314637009572
4.0, 3.0,291211288349
4.0, 3.0,295735674834
4.0, 3.0,323923510884
4.0, 3.0,368958621630
4.0, 3.0,366712013918
4.0, 3.0,351042338178
4.0, 3.0,353538509742
4.0, 3.0,396185817173
4.0, 4.0,275871617752
4.0, 3.0,405746486169
4.0, 3.0,394595396477
4.0, 3.0,387468296600
4.0, 4.0,291916819107
4.0, 3.0,376775984608
4.0, 3.0,389988534191
4.0, 3.0,333879738778
4.0, 4.0,305384817765
4.0, 4.0,317584482907
4.0, 3.0,380664167241
4.0, 3.0,396259066201
4.0, 4.0,317638348213
4.0, 4.0,289531660649
4.0, 4.0,304311680127
4.0, 4.0,288242860263
4.0, 4.0,324612121636
4.0, 4.0,321389872171
4.0, 4.0,299109033080
4.0, 4.0,317536801295
4.0, 4.0,304260179378
4.0, 4.0,296020732349
4.0, 4.0,307939728574
4.0, 3.0,469781704332
4.0, 4.0,331666190254
4.0, 4.0,342906813606
4.0, 4.0,301503402273
5.0, 0.8,87015321086
4.0, 4.0,315144641620
4.0, 4.0,302508263468
4.0, 4.0,320878234693
4.0, 4.0,317655647432
4.0, 4.0,339707064029
4.0, 4.0,293295835311
4.0, 4.0,306389403364
4.0, 4.0,310959153480
4.0, 4.0,315356830942
4.0, 4.0,307963381692
4.0, 4.0,338966088627
4.0, 3.0,433466419195
4.0, 4.0,321982051546
4.0, 4.0,322602713972
4.0, 4.0,308633310944
4.0, 4.0,322872064810
4.0, 4.0,320078110594
4.0, 4.0,319056626331
4.0, 4.0,321074940226
4.0, 4.0,324400980190
4.0, 4.0,316985241141
4.0, 4.0,330598528801
4.0, 4.0,318632040325
4.0, 4.0,327147999998
4.0, 4.0,334404392635
4.0, 4.0,317676745976
4.0, 4.0,306265735332
4.0, 4.0,322469984759
5.0, 0.8,90733882506
4.0, 4.0,304519313799
4.0, 4.0,318658509452
4.0, 4.0,334503869780
4.0, 4.0,335861647900
4.0, 4.0,333538162919
4.0, 4.0,331586925587
4.0, 4.0,330050611926
4.0, 4.0,306439709688
4.0, 4.0,338593182788
4.0, 4.0,336128216861
4.0, 4.0,309227055575
4.0, 4.0,319692875014
4.0, 4.0,340896385815
4.0, 4.0,330280594401
4.0, 4.0,331306553186
4.0, 4.0,320002447362
4.0, 4.0,341105487016
4.0, 4.0,291539604501
4.0, 4.0,334778535488
4.0, 4.0,312129070471
4.0, 4.0,326887737569
4.0, 4.0,340503518924
4.0, 4.0,317045597380
4.0, 4.0,327974690786
4.0, 4.0,361421644985
4.0, 4.0,329452034219
4.0, 4.0,330847658127
4.0, 4.0,335031123639
5.0, 0.8,91520523978
4.0, 4.0,321510936823
4.0, 4.0,314347936092
4.0, 4.0,348716444443
4.0, 4.0,303733494909
4.0, 3.0,440858621902
4.0, 4.0,323989288998
4.0, 4.0,329121129654
4.0, 4.0,320837478943
4.0, 4.0,321668339610
5.0, 0.8,86557040500
4.0, 4.0,326871327756
4.0, 4.0,325494352832
4.0, 4.0,346199212045
4.0, 4.0,305611303128
4.0, 4.0,317995015290
5.0, 0.8,76088583748
4.0, 4.0,321290414862
4.0, 4.0,359248662273
4.0, 4.0,304539500678
4.0, 4.0,356117497843
4.0, 4.0,299164140684
4.0, 4.0,354439927561
4.0, 3.0,436511036473
4.0, 4.0,313148832818
4.0, 4.0,334682407108
4.0, 4.0,336898654698
4.0, 4.0,328374040708
4.0, 4.0,352919197947
4.0, 4.0,318107184348
4.0, 4.0,349107823547
4.0, 4.0,324104387124
5.0, 0.8,87221176114
4.0, 3.0,445555224813
4.0, 4.0,347366417113
4.0, 4.0,317708227294
4.0, 4.0,331729957906
4.0, 4.0,347147376463
4.0, 4.0,319527216434
4.0, 4.0,352199359738
5.0, 0.8,81186458197
4.0, 4.0,352217188807
5.0, 0.8,89170010975
4.0, 4.0,335302223113
4.0, 4.0,360698442341
5.0, 0.8,82389868258
4.0, 4.0,320296642763
5.0, 0.8,89915752598
4.0, 4.0,310114642476
4.0, 4.0,386009127951
5.0, 0.8,98232477716
4.0, 4.0,341244686859
4.0, 4.0,333232785820
4.0, 4.0,333369025015
4.0, 4.0,333272510992
4.0, 4.0,329097731925
4.0, 4.0,354989059288
4.0, 4.0,346449175719
4.0, 4.0,362802629809
4.0, 4.0,331722054883
4.0, 4.0,336227942356
4.0, 4.0,321399393667
4.0, 4.0,338787979236
4.0, 4.0,348385391841
5.0, 0.8,99847648708
5.0, 0.8,118373476597
5.0, 0.8,101119629215
4.0, 4.0,370195165721
5.0, 0.8,96086276806
5.0, 0.8,118876219789
5.0, 0.8,93234550392
5.0, 0.8,90506604573
5.0, 0.8,93653060868
5.0, 0.8,103670484574
5.0, 0.8,103648180259
5.0, 0.8,101548890992
5.0, 0.8,98825146890
5.0, 0.8,103222239762
4.0, 4.0,341362381441
5.0, 0.8,103040940469
5.0, 0.8,98272635623
5.0, 0.8,105346721919
5.0, 0.8,105077157416
5.0, 0.8,98026410054
4.0, 4.0,369715165315
5.0, 0.8,104716630558
4.0, 4.0,369665404680
5.0, 0.8,101009898188
5.0, 0.8,98285953936
4.0, 4.0,353891191330
5.0, 0.8,83713747595
5.0, 0.8,110197658519
5.0, 0.8,98404546208
5.0, 0.8,105193843479
5.0, 0.8,100974190969
5.0, 0.8,104849351104
5.0, 0.8,91091836864
5.0, 0.8,111486436994
5.0, 0.8,99758672331
5.0, 0.8,93956632191
5.0, 0.8,96699489077
5.0, 0.8,101025571221
5.0, 0.8,108685512161
5.0, 0.8,90462461483
5.0, 0.8,102143176250
5.0, 0.8,98284809398
5.0, 0.8,88783465492
5.0, 0.8,110620645383
5.0, 0.8,90234642519
5.0, 0.8,97011746041
5.0, 0.8,99539818266
5.0, 0.8,101737392529
5.0, 0.8,99015769368
5.0, 0.8,111375533820
5.0, 0.8,105179139815
5.0, 0.8,95680005119
5.0, 0.8,106025903980
5.0, 0.8,107002936359
5.0, 0.8,110815416729
5.0, 0.8,100377008680
5.0, 0.8,91178760173
5.0, 0.8,96423534001
5.0, 0.8,105127455505
5.0, 0.8,107924582565
5.0, 0.8,103219167787
5.0, 0.8,100668716690
5.0, 0.8,104696046323
5.0, 0.8,105310349500
5.0, 0.8,99924063210
5.0, 0.8,105473440827
5.0, 0.8,96926758781
5.0, 0.8,88864787977
5.0, 0.8,96280355478
5.0, 0.8,95473745243
5.0, 0.8,109925425132
5.0, 0.8,97155738062
5.0, 0.8,103314352414
5.0, 0.8,104915976317
5.0, 0.8,98321718027
5.0, 0.8,95040652109
5.0, 0.8,108431601999
5.0, 0.8,104143974749
5.0, 0.8,98670783861
5.0, 0.8,105188266013
5.0, 0.8,89609033897
5.0, 0.8,99659792595
5.0, 1.8,150634161126
5.0, 0.8,104020438168
5.0, 0.8,101294151525
5.0, 0.8,99328798138
5.0, 0.8,109994728030
5.0, 0.8,99349379726
5.0, 0.8,94022005786
5.0, 0.8,112904289369
5.0, 0.8,90372782738
5.0, 0.8,99139443979
5.0, 0.8,95079167530
5.0, 0.8,117431578037
5.0, 0.8,95900204166
5.0, 0.8,97932380821
5.0, 0.8,106970760974
5.0, 0.8,88059106985
5.0, 0.8,106164619742
5.0, 0.8,98416392357
4.0, 4.0,362234427856
5.0, 0.8,95963176554
5.0, 0.8,104393142439
5.0, 0.8,104498047842
5.0, 0.8,100050201879
5.0, 0.8,96941173476
5.0, 0.8,97347110212
5.0, 0.8,97013117128
5.0, 0.8,104765361129
5.0, 0.8,106281862594
5.0, 0.8,99703125015
5.0, 0.8,103860155821
5.0, 1.8,149376422189
5.0, 0.8,109252054071
4.0, 4.0,397349023575
5.0, 0.8,96102576435
5.0, 0.8,100926174746
5.0, 0.8,93880930249
5.0, 0.8,102865676518
5.0, 0.8,97324120276
5.0, 0.8,100654352733
5.0, 0.8,103167108993
5.0, 0.8,104742789583
5.0, 1.8,144950213017
5.0, 0.8,104979422135
5.0, 1.8,158365243852
5.0, 0.8,93848420743
5.0, 1.8,135848989505
5.0, 1.8,168322823262
5.0, 0.8,100798614288
5.0, 0.8,116598745030
5.0, 0.8,110740372647
5.0, 1.8,162434223393
5.0, 1.8,158859735567
5.0, 1.8,158651873148
5.0, 1.8,138523580914
5.0, 1.8,163646387667
5.0, 1.8,170121768645
5.0, 1.8,161116786336
5.0, 1.8,156700996494
5.0, 1.8,167396072908
5.0, 1.8,164735780325
5.0, 1.8,153100511873
5.0, 1.8,165116190488
5.0, 1.8,171807848448
5.0, 1.8,164321484958
5.0, 1.8,165096510470
5.0, 1.8,173731601611
5.0, 1.8,148636861316
5.0, 1.8,163848069308
5.0, 1.8,165453333718
5.0, 1.8,147087938218
5.0, 1.8,172392257837
5.0, 1.8,167582970487
5.0, 1.8,175589732452
5.0, 1.8,172960784182
5.0, 1.8,176201487122
5.0, 1.8,166317520888
5.0, 1.8,169669610220
5.0, 1.8,166455691027
5.0, 1.8,188002286126
5.0, 0.8,108989126411
5.0, 1.8,167859688926
5.0, 1.8,149505845755
5.0, 1.8,175446669375
5.0, 0.8,118834384231
5.0, 1.8,159722981863
5.0, 1.8,171938173239
5.0, 1.8,148276967260
5.0, 1.8,173035872572
5.0, 1.8,169859069323
5.0, 1.8,159667463072
5.0, 1.8,172800195355
5.0, 1.8,160690350312
5.0, 1.8,158697054522
5.0, 1.8,161970641594
5.0, 1.8,173242626824
5.0, 1.8,158396500171
5.0, 1.8,156843237733
5.0, 1.8,169045012882
5.0, 1.8,169421174691
5.0, 1.8,154849794987
5.0, 1.8,159809325196
5.0, 1.8,167741680228
5.0, 1.8,180623868349
5.0, 1.8,158694449866
5.0, 1.8,149098877716
5.0, 1.8,175739085654
5.0, 1.8,166295222966
5.0, 1.8,143373664746
5.0, 1.8,172956315225
5.0, 1.8,181880792897
4.0, 4.0,414624615983
5.0, 1.8,159876423256
5.0, 1.8,175663637148
5.0, 1.8,154072402439
5.0, 1.8,153048639299
5.0, 1.8,166979343072
5.0, 1.8,153430880413
5.0, 1.8,166462263913
5.0, 1.8,163142893240
5.0, 1.8,148557597411
5.0, 1.8,163901394275
5.0, 1.8,178103178993
5.0, 1.8,170245500850
5.0, 1.8,176681116697
5.0, 1.8,164374083942
5.0, 1.8,165025510215
5.0, 1.8,176709537024
5.0, 1.8,177046039665
5.0, 1.8,165927765868
5.0, 1.8,155928279388
5.0, 1.8,190882821058
5.0, 1.8,168443133482
5.0, 1.8,150687796545
5.0, 1.8,180552659910
5.0, 1.8,185289897374
5.0, 1.8,148782577983
5.0, 1.8,166955039685
5.0, 1.8,164716256260
5.0, 1.8,164230972900
5.0, 1.8,158604132319
5.0, 1.8,148586512329
5.0, 1.8,178623282634
5.0, 1.8,170268385787
5.0, 1.8,162232877524
5.0, 1.8,176222098885
5.0, 1.8,174465159166
5.0, 1.8,173119948148
5.0, 1.8,157694682042
5.0, 1.8,153373499496
5.0, 1.8,162090594573
5.0, 1.8,175622931352
5.0, 1.8,175568592878
5.0, 1.8,163893802662
5.0, 1.8,184230227753
5.0, 1.8,157223003668
5.0, 1.8,159267426184
4.0, 4.0,428301017054
5.0, 1.8,161538702475
5.0, 1.8,166103483045
5.0, 1.8,178696580016
5.0, 1.8,170432283660
5.0, 1.8,164624046784
5.0, 1.8,170168287162
5.0, 1.8,169581161163
4.0, 4.0,451190162385
5.0, 1.8,170195363603
5.0, 1.8,166450606085
5.0, 1.8,181477492093
5.0, 1.8,168697604748
5.0, 1.8,175920934638
5.0, 3.0,203652431403
5.0, 1.8,173181957101
5.0, 1.8,182169747995
5.0, 1.8,185524903661
4.0, 4.0,487027297564
4.0, 4.0,478436787718
5.0, 1.8,195426006077
5.0, 3.0,195238160654
5.0, 1.8,168421756930
4.0, 4.0,429417006930
5.0, 1.8,164318568000
5.0, 1.8,184137452494
4.0, 4.0,469322779630
4.0, 4.0,457647928544
5.0, 1.8,167581741385
4.0, 4.0,448609406856
5.0, 1.8,175668420129
5.0, 3.0,209899993646
5.0, 3.0,196973396678
4.0, 4.0,451038570148
4.0, 4.0,485815573599
5.0, 3.0,216640750098
5.0, 3.0,192001490424
5.0, 3.0,193761739448
5.0, 3.0,205976371671
5.0, 3.0,202230346801
5.0, 3.0,204009227149
4.0, 4.0,493066682505
5.0, 3.0,240872071831
5.0, 3.0,211495308259
5.0, 0.8,128415217351
5.0, 0.8,163749474492
4.0, 4.0,500772586445
4.0, 4.0,471855831120
5.0, 3.0,225087768147
5.0, 1.8,183332375064
5.0, 3.0,213025388410
5.0, 1.8,195970190615
5.0, 3.0,220523498897
5.0, 3.0,224226158380
5.0, 3.0,236410391622
5.0, 3.0,199384431911
5.0, 3.0,218390503938
5.0, 0.8,141875648518
5.0, 3.0,217601533712
5.0, 3.0,223287401561
5.0, 3.0,214002822722
5.0, 3.0,219767478435
5.0, 3.0,222858989668
5.0, 3.0,212085724595
5.0, 3.0,221123215497
5.0, 3.0,214379123083
5.0, 3.0,205852712654
5.0, 3.0,218819307683
5.0, 3.0,220530698688
5.0, 3.0,226757308511
5.0, 3.0,231236033981
5.0, 3.0,216925224132
5.0, 3.0,230132792744
5.0, 3.0,213095638031
5.0, 3.0,213405759336
5.0, 3.0,211560157957
5.0, 3.0,208418215122
5.0, 3.0,220401136323
5.0, 3.0,226774351245
5.0, 3.0,217934471705
5.0, 3.0,221312559264
5.0, 0.8,125000060530
5.0, 3.0,225223077995
5.0, 3.0,216265926739
5.0, 3.0,222179192175
5.0, 3.0,229708607431
5.0, 3.0,233986515755
5.0, 3.0,246654069431
5.0, 3.0,223778994444
5.0, 0.8,151140456271
5.0, 3.0,219169213289
5.0, 3.0,228979321519
5.0, 3.0,219834313278
5.0, 0.8,147288522757
5.0, 3.0,213312418146
5.0, 3.0,213487651093
5.0, 3.0,212156585725
5.0, 3.0,222862210492
5.0, 3.0,225269380680
5.0, 3.0,224209635050
5.0, 3.0,228593258811
5.0, 3.0,237898322532
5.0, 3.0,219544376579
5.0, 3.0,205967658734
5.0, 3.0,237157446771
5.0, 0.8,133413738359
5.0, 3.0,223140647089
5.0, 3.0,251472245546
5.0, 3.0,235395172757
4.0, 4.0,483690204719
5.0, 3.0,226238087159
5.0, 3.0,222390776934
5.0, 3.0,216913365039
5.0, 3.0,219728772261
5.0, 0.8,163623404564
5.0, 3.0,236104436803
5.0, 3.0,213968892080
5.0, 3.0,227140342549
5.0, 3.0,229288890092
5.0, 3.0,239963412837
5.0, 3.0,230306887069
5.0, 3.0,222098423466
5.0, 3.0,222132388019
5.0, 3.0,235676502881
5.0, 3.0,225703029905
5.0, 3.0,220618683356
5.0, 3.0,225109071195
4.0, 4.0,474361211502
4.0, 4.0,532365418428
5.0, 3.0,217153915681
5.0, 3.0,243133363260
5.0, 3.0,219889338411
5.0, 3.0,217491848812
5.0, 3.0,225058929208
5.0, 3.0,239916323794
5.0, 3.0,213887801135
5.0, 3.0,226768908224
5.0, 3.0,223639936788
5.0, 3.0,225590945729
5.0, 3.0,228283152337
5.0, 3.0,255219838508
5.0, 3.0,235141322624
5.0, 3.0,214387234412
5.0, 3.0,241300273174
5.0, 3.0,221393038652
5.0, 3.0,229501232691
5.0, 3.0,202692936736
5.0, 3.0,229975942215
5.0, 3.0,232221427770
5.0, 3.0,214764469044
5.0, 3.0,235571278260
5.0, 3.0,227528514805
5.0, 3.0,234761884245
5.0, 0.8,147976597658
5.0, 3.0,231031277745
5.0, 3.0,230610141010
5.0, 3.0,218932608052
5.0, 3.0,219025640071
5.0, 3.0,233930840115
5.0, 0.8,169123661118
5.0, 3.0,260239602715
5.0, 3.0,224573190507
4.0, 4.0,515923710117
5.0, 0.8,153340124095
5.0, 3.0,234708489379
5.0, 3.0,232801626281
5.0, 3.0,227887110751
5.0, 3.0,241972046386
5.0, 3.0,225066545214
5.0, 3.0,248848747564
5.0, 3.0,236474721503
5.0, 3.0,226095905086
5.0, 3.0,214504547789
