lf,beta,T_time_(ns)
4.0, 0.8,137833010866
4.0, 0.8,139837169464
4.0, 0.8,143931809250
4.0, 0.8,144251210598
4.0, 0.8,147194647098
4.0, 0.8,149328093174
4.0, 0.8,151735402863
4.0, 0.8,152273950383
4.0, 0.8,152881771156
4.0, 0.8,153040687534
4.0, 0.8,159241081759
4.0, 0.8,160757360475
4.0, 0.8,164434044156
4.0, 0.8,174989377509
4.0, 0.8,176280939038
4.0, 0.8,183939488607
4.0, 1.8,164198021994
4.0, 1.8,159651813228
4.0, 1.8,171832668529
4.0, 1.8,170919878673
4.0, 1.8,169731265911
4.0, 1.8,169082969722
4.0, 1.8,177796821358
4.0, 1.8,176799338903
4.0, 1.8,183705393625
4.0, 1.8,173813500768
4.0, 1.8,182541555136
4.0, 1.8,173361554867
4.0, 1.8,177700837952
4.0, 1.8,175449787381
4.0, 1.8,175621574200
4.0, 1.8,182334447380
4.0, 1.8,174411911080
4.0, 1.8,182277436342
4.0, 1.8,184991175487
4.0, 1.8,183893709248
4.0, 1.8,171442648291
4.0, 1.8,175371317691
4.0, 1.8,181201867602
4.0, 1.8,193768363264
4.0, 1.8,182224797206
4.0, 1.8,184183989957
4.0, 1.8,182374661531
4.0, 1.8,189123235061
4.0, 1.8,180602654318
4.0, 1.8,194279797203
4.0, 1.8,188694960292
4.0, 1.8,175514437163
4.0, 1.8,179848289355
4.0, 1.8,189647255184
4.0, 1.8,183546172934
4.0, 1.8,183908234979
4.0, 1.8,182283869891
4.0, 1.8,179335021730
4.0, 1.8,174569582474
4.0, 1.8,183665248087
4.0, 1.8,177386865313
4.0, 1.8,188077667454
4.0, 1.8,191106173550
4.0, 1.8,186737079199
4.0, 1.8,181442751890
4.0, 1.8,181145983098
4.0, 1.8,181554396452
4.0, 1.8,194191054435
4.0, 1.8,191239422085
4.0, 1.8,188212161405
4.0, 1.8,188759612163
4.0, 1.8,196966607128
4.0, 1.8,192376705862
4.0, 1.8,193022870385
4.0, 1.8,183290933346
4.0, 1.8,205093384864
4.0, 1.8,193730174717
4.0, 1.8,205225943716
4.0, 1.8,194245579065
4.0, 1.8,192057427419
4.0, 1.8,193108732701
4.0, 1.8,198005060715
4.0, 1.8,199618511455
4.0, 1.8,195193402693
4.0, 1.8,188414348512
4.0, 1.8,194141667942
4.0, 1.8,204309573448
4.0, 1.8,194943159277
4.0, 1.8,201307396659
4.0, 1.8,192793334060
4.0, 1.8,192969972899
4.0, 1.8,208896817433
4.0, 1.8,198676747234
4.0, 1.8,208623650729
4.0, 1.8,189227208348
4.0, 1.8,172355272245
4.0, 1.8,210417843651
4.0, 1.8,208387707587
4.0, 1.8,205269578039
4.0, 1.8,212361424265
4.0, 1.8,225866435203
4.0, 1.8,222051005096
4.0, 1.8,230419683865
4.0, 1.8,240398061780
4.0, 1.8,240285920102
4.0, 1.8,236161799599
4.0, 1.8,257034263971
4.0, 1.8,254016823331
4.0, 1.8,270863312764
4.0, 1.8,254660280578
4.0, 1.8,289962308239
4.0, 1.8,265570339767
4.0, 1.8,274755810822
4.0, 1.8,283778215724
4.0, 1.8,300268455121
4.0, 1.8,282909162678
4.0, 1.8,313662304765
4.0, 1.8,294953604802
4.0, 1.8,289741429647
4.0, 1.8,327347568752
4.0, 3.0,241863916477
4.0, 3.0,216942852124
4.0, 3.0,244772870636
4.0, 3.0,229962270166
4.0, 3.0,265554442185
4.0, 3.0,243656773949
4.0, 3.0,238352121257
4.0, 3.0,255474387762
4.0, 3.0,259676719445
4.0, 3.0,263720025404
4.0, 3.0,258213398071
4.0, 3.0,264241576575
4.0, 3.0,246326860405
4.0, 3.0,244460033645
4.0, 3.0,254446254784
4.0, 3.0,261701505550
4.0, 3.0,266589270155
4.0, 3.0,268931662687
4.0, 3.0,257550062271
4.0, 3.0,251919846994
4.0, 3.0,250817381262
4.0, 3.0,254571333400
4.0, 3.0,268933437128
4.0, 3.0,252124342349
4.0, 3.0,254778546253
4.0, 3.0,265512995784
4.0, 3.0,256251281298
4.0, 3.0,279473597163
4.0, 3.0,277705202442
4.0, 3.0,283779497842
4.0, 3.0,253065041573
4.0, 3.0,269589855679
4.0, 3.0,252855738019
4.0, 3.0,270338598754
4.0, 3.0,267948461629
4.0, 3.0,275554741592
4.0, 3.0,263127971624
4.0, 3.0,286600375701
4.0, 3.0,274641998663
4.0, 3.0,268528843180
4.0, 3.0,282624152340
4.0, 3.0,270394672367
4.0, 3.0,278705986557
4.0, 3.0,282090240109
4.0, 3.0,278221699177
4.0, 3.0,280760732813
4.0, 3.0,273839424629
4.0, 3.0,275378267941
4.0, 3.0,267495643670
4.0, 3.0,276748854314
4.0, 3.0,278140153832
4.0, 3.0,287577434804
4.0, 3.0,292799441682
4.0, 3.0,265871212277
4.0, 3.0,288694136600
4.0, 3.0,262819602717
4.0, 3.0,279740095450
4.0, 3.0,298283955182
4.0, 3.0,261620802697
4.0, 3.0,272235681541
4.0, 3.0,283604881701
4.0, 3.0,282552623563
4.0, 3.0,297011778128
4.0, 3.0,271975940496
4.0, 3.0,269089451929
4.0, 3.0,279008418830
4.0, 3.0,267332600994
4.0, 3.0,306936623226
4.0, 3.0,297060025840
4.0, 3.0,293581796121
4.0, 3.0,307892839475
4.0, 3.0,299662807454
4.0, 3.0,291703016325
4.0, 3.0,294093496588
4.0, 3.0,291605430018
4.0, 3.0,306227814871
4.0, 3.0,293244182512
4.0, 3.0,312015543766
4.0, 3.0,293995573980
4.0, 3.0,294972462361
4.0, 3.0,318962748628
4.0, 3.0,355433824592
4.0, 3.0,357410015804
4.0, 3.0,384893235029
4.0, 3.0,349980792708
4.0, 3.0,382700122206
4.0, 3.0,445797383828
4.0, 3.0,382827176874
4.0, 4.0,280956816093
4.0, 3.0,367784152310
4.0, 3.0,420348843891
4.0, 3.0,378153613648
4.0, 3.0,377954367022
4.0, 4.0,274177758013
4.0, 4.0,311615332275
4.0, 4.0,292307058938
4.0, 4.0,320604927626
4.0, 4.0,301062483508
4.0, 3.0,390718685871
4.0, 4.0,318420048611
4.0, 4.0,312834075146
4.0, 4.0,313933691890
4.0, 4.0,290201143792
4.0, 4.0,316011693652
4.0, 3.0,397933299840
4.0, 4.0,296330345472
4.0, 4.0,337734193188
4.0, 4.0,312359444878
4.0, 4.0,300880806179
4.0, 4.0,319902910750
4.0, 4.0,318800266577
4.0, 4.0,299704836811
4.0, 4.0,322014732081
4.0, 4.0,338082349050
4.0, 4.0,327841328468
4.0, 4.0,333675860058
4.0, 4.0,309492494367
4.0, 4.0,312420471315
4.0, 4.0,329141927347
5.0, 0.8,94798434521
4.0, 3.0,394112177704
4.0, 4.0,294811341728
4.0, 4.0,334952518479
4.0, 4.0,334486417336
4.0, 4.0,345603392744
4.0, 3.0,452933984888
4.0, 4.0,322925219563
4.0, 4.0,336378029054
4.0, 3.0,426165093267
4.0, 4.0,336714062760
4.0, 4.0,342247082282
4.0, 4.0,294008833974
4.0, 4.0,340290068845
4.0, 4.0,311745830866
4.0, 4.0,361466171967
4.0, 3.0,421929820079
4.0, 4.0,315003858121
4.0, 4.0,329987285364
4.0, 3.0,433318500065
4.0, 4.0,319846915954
4.0, 4.0,344104627917
4.0, 4.0,344013255908
4.0, 4.0,320116739351
5.0, 0.8,81810536222
5.0, 0.8,91897146448
4.0, 4.0,323595325357
4.0, 3.0,439742558379
4.0, 4.0,345577589699
4.0, 4.0,337682577651
4.0, 4.0,328865597278
5.0, 0.8,93469019029
4.0, 4.0,338078513411
5.0, 0.8,85947599305
4.0, 4.0,330946123488
5.0, 0.8,95140498265
5.0, 0.8,97557376109
4.0, 4.0,337945277719
4.0, 4.0,340174720759
4.0, 4.0,337176253064
4.0, 4.0,355822897728
5.0, 0.8,95548290341
4.0, 4.0,339160155187
4.0, 4.0,342957310699
4.0, 4.0,347658265286
4.0, 4.0,367708610862
4.0, 4.0,332162140050
5.0, 0.8,92089535409
4.0, 4.0,369295000018
4.0, 4.0,347792358801
4.0, 4.0,339172383750
4.0, 4.0,330984135081
4.0, 4.0,362869410989
4.0, 4.0,365459620109
5.0, 0.8,86707818519
4.0, 4.0,352918923859
5.0, 0.8,79060643147
4.0, 4.0,378523264907
5.0, 0.8,95566499381
4.0, 4.0,372221848006
5.0, 0.8,87437161557
4.0, 4.0,355395727858
4.0, 4.0,359653196725
5.0, 0.8,100462953044
4.0, 4.0,334713459416
5.0, 0.8,86447966979
4.0, 4.0,374404051924
4.0, 4.0,371089478832
5.0, 0.8,99145855234
5.0, 0.8,99325114028
4.0, 4.0,354411527616
5.0, 0.8,102810436506
4.0, 4.0,368531789964
5.0, 0.8,95270184885
5.0, 0.8,100056930432
5.0, 0.8,101271310433
5.0, 0.8,96939891840
4.0, 4.0,385429070285
5.0, 0.8,107620171033
5.0, 0.8,93672139915
5.0, 0.8,100610822215
4.0, 4.0,368118771630
4.0, 4.0,357816678429
5.0, 0.8,105868680778
4.0, 4.0,380898176733
4.0, 4.0,370222917881
5.0, 0.8,98129666190
5.0, 0.8,105418670277
5.0, 0.8,102425291526
5.0, 0.8,105387047319
5.0, 0.8,100926585215
5.0, 0.8,90323359256
5.0, 0.8,99713717084
5.0, 0.8,103169169330
5.0, 0.8,92646028509
5.0, 0.8,100438981195
5.0, 0.8,84062324321
5.0, 0.8,105786554258
5.0, 0.8,106466458054
4.0, 4.0,363036251301
5.0, 0.8,100794141195
5.0, 0.8,94794312904
5.0, 0.8,106252913873
5.0, 0.8,92308983828
5.0, 0.8,100050564590
5.0, 0.8,110940413084
5.0, 0.8,91751342880
5.0, 0.8,96433592322
5.0, 0.8,115071967546
5.0, 0.8,96400053411
5.0, 0.8,117467016586
5.0, 0.8,100968826613
5.0, 0.8,89404364491
5.0, 0.8,111210764908
5.0, 0.8,91637394276
5.0, 0.8,92441807984
5.0, 0.8,108299078204
4.0, 4.0,360652195901
5.0, 0.8,110848685651
5.0, 0.8,89357598947
5.0, 0.8,104468195659
5.0, 0.8,107869939242
5.0, 0.8,98798261914
5.0, 1.8,166991765931
5.0, 0.8,105512571854
5.0, 0.8,106539779466
5.0, 0.8,114017615722
5.0, 0.8,97211890219
5.0, 0.8,108336783740
5.0, 0.8,97714613454
5.0, 0.8,100664185807
5.0, 0.8,109488359195
5.0, 1.8,150768487015
5.0, 1.8,149642747704
5.0, 0.8,108721383311
5.0, 0.8,105159164921
5.0, 0.8,98861918464
5.0, 0.8,97935606195
5.0, 1.8,145782782836
5.0, 0.8,91295938972
5.0, 0.8,109653087489
5.0, 0.8,98950268678
5.0, 0.8,107535554032
5.0, 0.8,104225793727
5.0, 1.8,149026066386
5.0, 1.8,164216196231
5.0, 1.8,159406342633
5.0, 1.8,164120961071
5.0, 1.8,165447893574
5.0, 1.8,148147522574
5.0, 1.8,146404445495
5.0, 0.8,94972804126
5.0, 0.8,124054634334
4.0, 4.0,331658748608
5.0, 1.8,156413521634
5.0, 1.8,159580987734
5.0, 1.8,165506959228
5.0, 1.8,158302918368
5.0, 1.8,154830085750
5.0, 1.8,159848855870
5.0, 1.8,161469936691
5.0, 1.8,170021737460
5.0, 1.8,158193194909
5.0, 1.8,171688075391
5.0, 1.8,163508796653
5.0, 1.8,167798940600
5.0, 1.8,166174377573
5.0, 1.8,176317492539
5.0, 1.8,155834175375
5.0, 1.8,154047432224
5.0, 1.8,161471091661
5.0, 1.8,162902931506
5.0, 1.8,167444368484
5.0, 1.8,170544083653
5.0, 0.8,122067730985
5.0, 1.8,173540575252
5.0, 1.8,186720718398
5.0, 1.8,177590791789
5.0, 1.8,167690395983
5.0, 1.8,166233522168
5.0, 1.8,149323459381
4.0, 4.0,459090914804
5.0, 1.8,169308914566
5.0, 1.8,175127664449
5.0, 1.8,162006700305
5.0, 1.8,176182181568
5.0, 1.8,155794342388
5.0, 1.8,190833129330
5.0, 1.8,174463431018
5.0, 1.8,171170005908
5.0, 1.8,163264661900
5.0, 1.8,163185968395
5.0, 1.8,158130290672
5.0, 1.8,168620024971
5.0, 1.8,172047541357
5.0, 1.8,165217520803
5.0, 1.8,180636094323
5.0, 1.8,159843105347
5.0, 0.8,86867392257
5.0, 1.8,157286023470
4.0, 4.0,427875992000
5.0, 1.8,175233024173
5.0, 1.8,168765487092
5.0, 1.8,166292078012
5.0, 1.8,157079760765
5.0, 1.8,163956430345
5.0, 1.8,160625874608
5.0, 1.8,155891278518
5.0, 1.8,172277768246
5.0, 1.8,148658565000
5.0, 1.8,158473590600
5.0, 1.8,177347513522
5.0, 1.8,169247522697
5.0, 1.8,161434616645
5.0, 1.8,155054497245
4.0, 4.0,445578735258
5.0, 1.8,169842852794
5.0, 1.8,178555609533
4.0, 4.0,416163797630
4.0, 4.0,433005211330
5.0, 1.8,182154909178
5.0, 1.8,159691141697
4.0, 4.0,474252090906
5.0, 1.8,157634517517
5.0, 1.8,173880090387
5.0, 1.8,179337301172
5.0, 3.0,205556745666
5.0, 1.8,180951461986
5.0, 1.8,173076992469
5.0, 3.0,197940311842
5.0, 1.8,189913130055
5.0, 1.8,171839771306
5.0, 3.0,220547439632
5.0, 1.8,174828192933
5.0, 3.0,223665929901
4.0, 4.0,504026081374
5.0, 3.0,206970102774
5.0, 3.0,209706298032
5.0, 3.0,220059593989
4.0, 4.0,502370027628
5.0, 3.0,212616648562
5.0, 0.8,134645751974
5.0, 3.0,222836075632
5.0, 3.0,219299009923
4.0, 4.0,545264980098
4.0, 4.0,496064582964
5.0, 3.0,231712106575
4.0, 4.0,434288345307
4.0, 4.0,419738562457
5.0, 3.0,200120721278
4.0, 4.0,493572252891
5.0, 3.0,210828500514
5.0, 3.0,212429636945
4.0, 4.0,445296120316
5.0, 3.0,216086223655
5.0, 3.0,207995969576
5.0, 3.0,202752815437
5.0, 3.0,216814500080
5.0, 0.8,147195315511
5.0, 3.0,219203997848
5.0, 1.8,187631469180
5.0, 0.8,114009505762
5.0, 3.0,223834453206
5.0, 3.0,214147295102
5.0, 0.8,133338702404
4.0, 4.0,505831020802
5.0, 3.0,235817582009
5.0, 3.0,220587239164
5.0, 0.8,145060308814
5.0, 3.0,228481153053
5.0, 1.8,173998687461
5.0, 3.0,225098703399
5.0, 3.0,220240281944
5.0, 3.0,224260958709
5.0, 3.0,237159787854
5.0, 3.0,221663186701
5.0, 3.0,221555016469
5.0, 3.0,225144695275
5.0, 0.8,159850788855
5.0, 3.0,215084029737
4.0, 4.0,484222730089
5.0, 3.0,240420345529
5.0, 3.0,213688138031
5.0, 3.0,224436842545
5.0, 3.0,206669412821
5.0, 3.0,230288561284
5.0, 3.0,216141384112
5.0, 3.0,208445100696
5.0, 3.0,218194589045
5.0, 3.0,221580054760
5.0, 3.0,224936531942
5.0, 3.0,249314761403
5.0, 3.0,239500495188
5.0, 3.0,225249866550
5.0, 3.0,215050659517
5.0, 3.0,229621589169
5.0, 3.0,237708082403
5.0, 3.0,222670410250
5.0, 3.0,215446759039
5.0, 3.0,247165957821
5.0, 3.0,212386470382
5.0, 3.0,214319903971
5.0, 3.0,230513409869
4.0, 4.0,511555834699
5.0, 3.0,232415215611
5.0, 3.0,237701081951
5.0, 3.0,218470709025
5.0, 3.0,251225248864
5.0, 3.0,216215466234
5.0, 3.0,239588002926
5.0, 3.0,233739171504
5.0, 3.0,217933357538
5.0, 3.0,255467528131
5.0, 3.0,215452798505
5.0, 3.0,238757207717
5.0, 3.0,222844748542
5.0, 3.0,241366405721
5.0, 3.0,247881224489
5.0, 3.0,232079579562
5.0, 3.0,232158417110
5.0, 0.8,165599547500
4.0, 4.0,561915024430
5.0, 3.0,230447061604
5.0, 0.8,137655732541
5.0, 0.8,143351052118
5.0, 0.8,141502743767
5.0, 0.8,155026429513
5.0, 0.8,151258761288
5.0, 0.8,141259941911
5.0, 3.0,239122184737
5.0, 3.0,223560146191
5.0, 3.0,216214919562
5.0, 0.8,146831335687
5.0, 3.0,232510918411
5.0, 3.0,240845017734
5.0, 3.0,218798044273
5.0, 3.0,236644831532
5.0, 1.8,204015321537
5.0, 0.8,159595063666
5.0, 3.0,255230418092
5.0, 3.0,248791784937
5.0, 4.0,287772367621
5.0, 4.0,273255993186
5.0, 0.8,157146198226
5.0, 1.8,208786670996
5.0, 4.0,258116367420
5.0, 4.0,282851048625
5.0, 4.0,302660374261
5.0, 4.0,299303134681
5.0, 3.0,214594771244
5.0, 4.0,276777192381
5.0, 4.0,275622819720
5.0, 3.0,243577139723
5.0, 0.8,166471244142
5.0, 1.8,247361066577
5.0, 4.0,263069355524
5.0, 1.8,242102119923
5.0, 4.0,295290645185
5.0, 4.0,283640007373
5.0, 1.8,229061987637
5.0, 4.0,297220715489
5.0, 0.8,170353028861
5.0, 4.0,300321748471
5.0, 1.8,258519756362
6.0, 0.8,85554740987
5.0, 4.0,311029921115
6.0, 0.8,95318820422
5.0, 4.0,304238991254
5.0, 4.0,345393350903
5.0, 4.0,300541883369
5.0, 4.0,319992098993
5.0, 4.0,297213006479
5.0, 4.0,305061444196
6.0, 0.8,87040916167
5.0, 4.0,288457783759
6.0, 0.8,81426869281
5.0, 4.0,288088397170
5.0, 4.0,323072638203
6.0, 0.8,92007260825
5.0, 1.8,209042356401
6.0, 0.8,91141505049
5.0, 4.0,278570491041
6.0, 0.8,90349622411
6.0, 0.8,93891579229
5.0, 4.0,319007936080
6.0, 0.8,75261582450
5.0, 4.0,307639526566
5.0, 4.0,306029729219
6.0, 0.8,86907161402
5.0, 4.0,304419930062
5.0, 4.0,324485567875
6.0, 0.8,89195235355
5.0, 4.0,306358475279
5.0, 1.8,242022866681
5.0, 4.0,301893652879
5.0, 1.8,237160142963
5.0, 4.0,298877992327
5.0, 1.8,232643837526
5.0, 4.0,328088803772
5.0, 4.0,309865081282
5.0, 4.0,296353922372
6.0, 0.8,80950095507
6.0, 0.8,81953125174
5.0, 1.8,249251679909
5.0, 1.8,242171580484
5.0, 4.0,287641226176
5.0, 4.0,328395655427
5.0, 4.0,261983675523
5.0, 4.0,331887897870
5.0, 4.0,280381333744
5.0, 4.0,320115222612
6.0, 0.8,85677341090
5.0, 4.0,317483340879
5.0, 4.0,299320876042
5.0, 4.0,295581220671
5.0, 4.0,327888329879
5.0, 4.0,296447798346
5.0, 4.0,310556188128
5.0, 4.0,318151007035
5.0, 4.0,309268393185
6.0, 0.8,85011199854
5.0, 4.0,296425172501
5.0, 4.0,308890295163
5.0, 4.0,282203656357
5.0, 4.0,306460049938
5.0, 4.0,301005137369
5.0, 1.8,260054696133
5.0, 4.0,327032534330
5.0, 4.0,293963648026
6.0, 0.8,83329313639
6.0, 0.8,87378501894
5.0, 1.8,272455367735
6.0, 0.8,91002905894
5.0, 4.0,348670293970
5.0, 4.0,311612020614
5.0, 4.0,299551530394
6.0, 0.8,91919639243
5.0, 4.0,320940013375
6.0, 0.8,92336955111
5.0, 4.0,306529189219
6.0, 0.8,82445824395
6.0, 0.8,91136535542
5.0, 4.0,307135988251
5.0, 4.0,309916404394
5.0, 4.0,323342934932
5.0, 4.0,331683897521
5.0, 4.0,310967702553
5.0, 1.8,239712735345
5.0, 4.0,332560160685
6.0, 0.8,94011786260
5.0, 4.0,274613442079
6.0, 0.8,92086895585
6.0, 1.8,148132518449
5.0, 4.0,305646283298
6.0, 0.8,90103096955
6.0, 1.8,141537438070
5.0, 4.0,320319571977
6.0, 0.8,92206696146
5.0, 4.0,311926521251
5.0, 4.0,338317035404
5.0, 1.8,233723992213
6.0, 0.8,98076857911
5.0, 4.0,312811460379
6.0, 0.8,89933178155
6.0, 0.8,95599329281
6.0, 0.8,90541666168
6.0, 0.8,102380132812
6.0, 0.8,92408793134
6.0, 0.8,105799214622
5.0, 4.0,368780192214
6.0, 0.8,100121596888
6.0, 0.8,83119042672
6.0, 0.8,86329781656
5.0, 4.0,369983958296
6.0, 0.8,91381266741
6.0, 0.8,92845135768
6.0, 1.8,145320928764
6.0, 0.8,93627293954
6.0, 0.8,91270217850
6.0, 0.8,105472171748
6.0, 0.8,92758889788
6.0, 0.8,84125725752
5.0, 4.0,319042890810
6.0, 0.8,87003957743
6.0, 1.8,139777048364
5.0, 4.0,331233587785
6.0, 0.8,95595579321
6.0, 1.8,147053605145
6.0, 1.8,141347991529
6.0, 0.8,89683436959
5.0, 4.0,345438836432
6.0, 0.8,96459659934
6.0, 0.8,92582125035
6.0, 0.8,89377864796
6.0, 0.8,100046584444
6.0, 0.8,91679513863
6.0, 0.8,98595298962
6.0, 1.8,135540339832
5.0, 4.0,295461354083
6.0, 0.8,94416056183
6.0, 1.8,147578924949
6.0, 1.8,141185178632
6.0, 0.8,95102452526
6.0, 0.8,96536546797
6.0, 0.8,101387347434
6.0, 0.8,87332316449
6.0, 0.8,91633389043
6.0, 1.8,131010720416
6.0, 0.8,92683161672
5.0, 3.0,321695329791
6.0, 1.8,155340812201
6.0, 0.8,90603057994
6.0, 0.8,86975575763
6.0, 0.8,95946630459
6.0, 0.8,94790116534
6.0, 1.8,155688270110
6.0, 0.8,87570828544
6.0, 0.8,92925556137
6.0, 1.8,150333364457
6.0, 0.8,103757778085
6.0, 1.8,141977974786
6.0, 0.8,100572152858
6.0, 1.8,128348941799
5.0, 3.0,307301146959
6.0, 1.8,134636499166
6.0, 0.8,87712367411
6.0, 0.8,101851941830
6.0, 0.8,99110267086
5.0, 4.0,288740173858
6.0, 1.8,140044476200
6.0, 0.8,105814926539
6.0, 0.8,99111048412
6.0, 1.8,147503707025
5.0, 1.8,290752102376
6.0, 0.8,106939621384
5.0, 1.8,265379674371
6.0, 0.8,92074930121
6.0, 0.8,93002556234
5.0, 3.0,297852770303
6.0, 1.8,138097623857
6.0, 1.8,151325672552
6.0, 1.8,155605948258
6.0, 1.8,150793752508
6.0, 0.8,86802555096
6.0, 1.8,152672983079
6.0, 0.8,95841452702
6.0, 0.8,96830656647
6.0, 0.8,94682043817
5.0, 4.0,388773230322
6.0, 1.8,150659686071
5.0, 3.0,323123618329
5.0, 3.0,302054077938
6.0, 1.8,160662752342
5.0, 4.0,337050248053
5.0, 3.0,314856393719
6.0, 1.8,138898018202
6.0, 1.8,154389038518
6.0, 1.8,148257290451
6.0, 1.8,152524084878
6.0, 1.8,163133390666
6.0, 1.8,153321902379
6.0, 1.8,144828610496
6.0, 3.0,172380760126
6.0, 1.8,151198686523
6.0, 1.8,146519196081
6.0, 1.8,146003662169
6.0, 1.8,156422190471
6.0, 1.8,147772551538
6.0, 1.8,134491200385
6.0, 1.8,154189062395
6.0, 1.8,139002719958
6.0, 1.8,151404578995
6.0, 1.8,160285008033
6.0, 1.8,173762014139
6.0, 3.0,187564947947
6.0, 1.8,162425754685
6.0, 1.8,156911521202
6.0, 1.8,144969230764
6.0, 1.8,158982616076
6.0, 0.8,93999364752
6.0, 1.8,149968947763
6.0, 1.8,141732630093
6.0, 1.8,134076444270
6.0, 1.8,168650326360
6.0, 1.8,154763725473
6.0, 1.8,157299342024
6.0, 1.8,159952070860
6.0, 1.8,149242992759
6.0, 1.8,165028027294
6.0, 1.8,159350823977
6.0, 1.8,150427853366
5.0, 3.0,313280169900
6.0, 1.8,146518266393
6.0, 1.8,159466014974
5.0, 3.0,293987403494
6.0, 1.8,152324890286
6.0, 3.0,194070769836
5.0, 3.0,291576094875
6.0, 1.8,140280666607
6.0, 1.8,135237904191
6.0, 3.0,190613575084
6.0, 1.8,154893077585
6.0, 1.8,162852552923
6.0, 3.0,196799801374
6.0, 1.8,151751441737
6.0, 3.0,187642482950
6.0, 3.0,190993090170
6.0, 3.0,197703131408
6.0, 1.8,145440220416
6.0, 1.8,161871307116
5.0, 3.0,322925656736
6.0, 1.8,173758007012
6.0, 3.0,195364979270
6.0, 3.0,187174406858
6.0, 0.8,106564801671
6.0, 3.0,170334882305
6.0, 1.8,161567596860
6.0, 1.8,154945703675
6.0, 0.8,108497565023
5.0, 3.0,341883470217
5.0, 3.0,304800679798
5.0, 3.0,331285555645
6.0, 1.8,154694099987
6.0, 1.8,159079621470
6.0, 3.0,209004774847
6.0, 1.8,149521645313
5.0, 3.0,314614768393
6.0, 1.8,158580726214
6.0, 3.0,206759796737
6.0, 1.8,149637156961
6.0, 1.8,154865749964
6.0, 1.8,160174572037
6.0, 3.0,191050182355
6.0, 3.0,205706384541
6.0, 3.0,222386429623
6.0, 3.0,222644169879
6.0, 3.0,181308679425
6.0, 1.8,166910562144
5.0, 3.0,331595912151
5.0, 3.0,319102005985
6.0, 3.0,200981858532
6.0, 3.0,199510432829
6.0, 3.0,220396523484
6.0, 1.8,144370539021
6.0, 3.0,214916965861
6.0, 3.0,214931693414
6.0, 3.0,201549951738
6.0, 3.0,211592119062
6.0, 3.0,210432598352
6.0, 3.0,185007497348
6.0, 3.0,206788328267
6.0, 3.0,210560863812
6.0, 3.0,209835547864
6.0, 3.0,201918323886
6.0, 3.0,192493391563
6.0, 3.0,184540749090
6.0, 3.0,194682184368
6.0, 3.0,190314553649
6.0, 3.0,215023706954
6.0, 3.0,212729009382
6.0, 3.0,192328008795
6.0, 3.0,215016163195
6.0, 3.0,191798708084
6.0, 3.0,203630752463
6.0, 3.0,202513367857
6.0, 3.0,213220697175
6.0, 3.0,193820329389
6.0, 3.0,200724735593
6.0, 3.0,190025561169
6.0, 3.0,217644150427
6.0, 3.0,212939879039
6.0, 3.0,186283546128
6.0, 4.0,218210713057
6.0, 3.0,215272110971
6.0, 3.0,244985668928
6.0, 3.0,223526637985
6.0, 3.0,202142467380
6.0, 3.0,212025893676
