lf,beta,T_time_(ns)
1.5, 0.1,601919995443
1.5, 0.1,608386102585
1.5, 0.1,616001166999
1.5, 0.1,634531689257
1.5, 0.1,646254667481
1.5, 1.0,1592184959499
1.5, 1.0,1540670311898
1.5, 1.0,1562800227068
1.5, 1.0,1602264054179
1.5, 1.0,1626396845859
1.5, 1.0,1587922233114
1.5, 1.0,1637703528186
1.5, 1.0,1642211055492
1.5, 1.0,1714560473508
1.5, 1.0,1673131738276
1.5, 1.0,1701715523898
1.5, 1.0,1672289710484
1.5, 1.0,1718355185917
1.5, 1.0,1699831570867
1.5, 1.0,1695677612754
1.5, 1.0,1643621453143
1.5, 1.0,1736855842552
1.5, 1.0,1671877920526
1.5, 1.0,1754817941196
1.5, 1.0,1721047656257
1.5, 1.0,1778788942757
1.5, 1.0,1757196951897
1.5, 1.0,1774588750345
1.5, 1.0,1749580020984
1.5, 1.0,1757501399247
1.5, 1.0,1776349725559
1.5, 1.0,1795140362290
1.5, 1.0,1777495695371
1.5, 1.0,1784662830279
1.5, 1.0,1798432912710
1.5, 1.0,1789593762953
1.5, 1.0,1804372302945
1.5, 1.0,1865030248973
1.5, 1.0,1810904865011
1.5, 1.0,1812531772898
1.5, 1.0,1843991827057
1.5, 1.0,1801190499564
1.5, 1.0,1854416206311
1.5, 1.0,1810383523775
1.5, 1.0,1881490964842
1.5, 1.0,1897130147393
1.5, 1.0,1849079567964
1.5, 1.0,1809110143158
1.5, 1.0,1904302105795
1.5, 1.0,1867870181992
1.5, 1.0,1870043124693
1.5, 1.0,1872865807495
1.5, 1.0,1901307342755
1.5, 1.0,1930143520064
1.5, 1.0,1945810568603
1.5, 1.0,1956970335203
1.5, 1.0,1900778238253
1.5, 1.0,1951044098060
1.5, 1.0,1942226547994
1.5, 1.0,1959387538308
1.5, 1.0,1921595661899
1.5, 1.0,2108837759246
1.5, 1.0,2139207005868
1.5, 1.0,2111894254093
1.5, 1.0,2178756546885
1.5, 1.0,2293774713255
1.5, 1.0,2176860550297
1.5, 1.0,2360083148352
1.5, 1.0,2281917986735
1.5, 1.0,2304356767336
1.5, 1.0,2367047220487
1.5, 1.0,2477870159654
1.5, 1.0,2522974200431
1.5, 1.0,2414349445011
1.5, 1.0,2454924963717
1.5, 1.0,2519250469289
1.5, 1.0,2463250155118
1.5, 1.0,2553272784133
1.5, 1.0,2603889147059
1.5, 1.0,2607315568849
1.5, 1.0,2573560618417
1.5, 1.0,2487837220528
1.5, 1.0,2595500488792
1.5, 1.0,2615484611180
1.5, 1.0,2573097728751
1.5, 1.0,2684233486287
1.5, 1.0,2641751994854
1.5, 1.0,2594025264369
1.5, 1.0,2723116902627
1.5, 1.0,2702322880503
1.5, 1.0,2770546927848
1.5, 1.0,2698469385840
1.5, 1.0,2668347991946
1.5, 1.0,2854242109962
1.5, 1.0,2814862678124
1.5, 1.0,2932910566701
1.5, 1.0,2905273666709
1.5, 1.0,2956888641454
1.5, 1.0,2951027666265
1.5, 1.0,2921751928441
1.5, 1.0,2975653398564
1.5, 1.0,2980712324454
1.5, 1.0,3060836199272
1.5, 1.0,3060983293698
1.5, 1.0,3113686937730
1.5, 3.0,3203040483113
1.5, 3.0,3211015860028
1.5, 3.0,3224811147715
1.5, 3.0,3222852115895
1.5, 3.0,3160450879662
1.5, 3.0,3188472541298
1.5, 3.0,3221275568623
1.5, 3.0,3348418535163
1.5, 3.0,3277336125450
3.0, 0.1,300566789177
3.0, 0.1,291668209219
3.0, 0.1,285232920993
1.5, 3.0,3343367089692
1.5, 3.0,3433928682885
3.0, 0.1,292231188620
3.0, 0.1,310495470300
1.5, 3.0,3234366339905
1.5, 3.0,3426360299944
1.5, 3.0,3442918929361
3.0, 0.1,324411047115
3.0, 0.1,328634784607
1.5, 3.0,3615685464027
1.5, 3.0,3647045724689
1.5, 3.0,3600305031071
3.0, 0.1,252044799612
3.0, 0.1,315325195748
1.5, 3.0,3571478762330
3.0, 0.1,300839945724
1.5, 3.0,3593954377361
1.5, 3.0,3625822442501
1.5, 3.0,3452531791904
1.5, 3.0,3525868873403
1.5, 3.0,3762538085664
1.5, 3.0,3517364155101
1.5, 3.0,3572476381808
1.5, 3.0,3582440455937
1.5, 3.0,3523235522207
1.5, 3.0,3504787036771
1.5, 3.0,3627039064980
3.0, 0.1,280528088497
1.5, 3.0,3528156224262
3.0, 0.1,288700656579
1.5, 3.0,3764077668287
3.0, 0.1,286862710314
3.0, 0.1,290095538502
1.5, 3.0,3697087592147
1.5, 3.0,3659339224681
1.5, 3.0,3384796496502
1.5, 3.0,3724292502932
1.5, 3.0,3537543375247
1.5, 3.0,3652484502239
1.5, 3.0,3627229851051
1.5, 3.0,3577475833679
1.5, 3.0,3667613520184
1.5, 3.0,3662116298936
1.5, 3.0,3696827895236
1.5, 3.0,3619676713739
1.5, 3.0,3569524698353
3.0, 0.1,330883191688
1.5, 3.0,3565303720777
1.5, 3.0,3688382819404
1.5, 3.0,3831822839294
3.0, 0.1,270302799779
3.0, 0.1,315766891466
3.0, 0.1,360974194757
1.5, 3.0,3759982680101
1.5, 3.0,3761092003085
1.5, 3.0,3857763140638
3.0, 0.1,333789903344
3.0, 0.1,357007038578
1.5, 3.0,3779993061339
3.0, 0.1,322837389671
3.0, 0.1,357604814473
3.0, 0.1,274506089635
1.5, 3.0,3826509152504
3.0, 0.1,325367742289
3.0, 0.1,311716290318
3.0, 0.1,328874108587
3.0, 0.1,334075111109
1.5, 3.0,3926154534234
3.0, 0.1,312549391234
1.5, 3.0,3779429841541
3.0, 0.1,349271803309
1.5, 3.0,3854235218300
3.0, 0.1,313032356502
3.0, 0.1,379624080939
1.5, 3.0,3899792173077
3.0, 0.1,261819803206
1.5, 3.0,3621442302761
3.0, 0.1,310817383968
3.0, 0.1,317757114401
3.0, 0.1,293208697168
3.0, 0.1,339881850411
3.0, 0.1,284018115730
3.0, 0.1,343159417530
3.0, 0.1,321452876724
3.0, 0.1,332814547966
3.0, 0.1,291520882161
3.0, 0.1,316194454082
3.0, 0.1,330942670475
3.0, 0.1,317853803088
3.0, 0.1,324458404061
3.0, 0.1,373901009234
3.0, 0.1,371320279829
3.0, 0.1,318365306853
3.0, 0.1,336954311281
3.0, 0.1,291009477874
3.0, 0.1,343782742919
3.0, 0.1,360126081105
3.0, 0.1,358013610547
1.5, 3.0,4112831950602
3.0, 0.1,321059196830
3.0, 0.1,310492054972
3.0, 0.1,342683359857
3.0, 0.1,388067231845
3.0, 1.0,1272337662275
3.0, 1.0,1288852663771
3.0, 1.0,1308786787942
3.0, 1.0,1208787663215
3.0, 0.1,347212417512
1.5, 3.0,4264091883041
3.0, 1.0,1345864971149
3.0, 1.0,1229650070104
3.0, 1.0,1403640383085
3.0, 1.0,1350904439119
3.0, 1.0,1277068916114
1.5, 3.0,4121758206784
3.0, 1.0,1137638966020
1.5, 3.0,4390493660771
3.0, 1.0,1416207166821
3.0, 1.0,1270821747905
3.0, 1.0,1232162480522
3.0, 1.0,1475448008558
3.0, 1.0,1445378843971
3.0, 1.0,1311294216234
3.0, 0.1,458999252983
3.0, 1.0,1345093276629
3.0, 0.1,434418318660
3.0, 1.0,1358386702610
3.0, 1.0,1372857804075
3.0, 1.0,1355432697305
3.0, 0.1,380617195919
3.0, 1.0,1481784285407
3.0, 1.0,1289836572546
3.0, 1.0,1393215421872
3.0, 1.0,1304475887138
1.5, 3.0,4721775231472
3.0, 1.0,1511390247894
3.0, 1.0,1485656101867
3.0, 1.0,1382833832718
3.0, 1.0,1356518119493
3.0, 1.0,1369254655992
3.0, 1.0,1497793668833
3.0, 1.0,1578887078164
3.0, 1.0,1404567246696
3.0, 1.0,1491510376091
3.0, 1.0,1417538287571
3.0, 1.0,1478642467323
3.0, 1.0,1371476690282
3.0, 1.0,1501563074410
3.0, 1.0,1572690507871
3.0, 1.0,1533290169816
3.0, 1.0,1243047474490
3.0, 1.0,1497695954064
3.0, 1.0,1414851400543
1.5, 3.0,4934064175132
1.5, 3.0,4873988293870
3.0, 1.0,1481486981118
3.0, 1.0,1648260659804
1.5, 3.0,4766079109921
3.0, 1.0,1312312831145
3.0, 1.0,1466105701355
3.0, 1.0,1547859517334
3.0, 1.0,1494243795729
1.5, 3.0,4840306957975
3.0, 1.0,1608261917786
3.0, 1.0,1529580561210
3.0, 1.0,1571346499452
3.0, 1.0,1703627859228
1.5, 3.0,5169387533398
3.0, 0.1,436781523161
3.0, 1.0,1602471211435
3.0, 1.0,1460760920781
1.5, 3.0,4986118093039
3.0, 1.0,1499557060080
3.0, 1.0,1480990413126
1.5, 3.0,4921775702406
1.5, 3.0,5108637710568
1.5, 3.0,4886337923503
3.0, 1.0,1604869897230
1.5, 3.0,4722942158272
1.5, 3.0,4828392567955
1.5, 3.0,4988166240662
1.5, 3.0,4841607356860
1.5, 3.0,5038463216623
1.5, 3.0,5086004630649
3.0, 0.1,450679380510
3.0, 0.1,467176821102
3.0, 0.1,390527024856
3.0, 0.1,453226587762
1.5, 3.0,5232641215832
1.5, 3.0,4684097088271
1.5, 3.0,5137853811548
1.5, 3.0,5202466165358
3.0, 1.0,1565853541970
1.5, 3.0,5177774175389
1.5, 3.0,5229670067116
1.5, 3.0,5120168654332
3.0, 0.1,432205300567
3.0, 0.1,519747461148
3.0, 0.1,447946956473
1.5, 3.0,5301923014438
3.0, 0.1,420327808585
3.0, 0.1,398920976154
3.0, 0.1,513500941309
3.0, 0.1,543406429575
3.0, 0.1,412232306298
3.0, 0.1,489285124661
1.5, 3.0,5401478811575
1.5, 3.0,5220571676599
3.0, 0.1,530844295881
1.5, 3.0,5329396046518
3.0, 0.1,438137714279
1.5, 3.0,5224445602404
3.0, 0.1,466912482230
1.5, 3.0,5342463276279
3.0, 0.1,553514431236
1.5, 3.0,5357989151602
3.0, 0.1,466943812774
1.5, 3.0,5307748787359
3.0, 0.1,496348411475
3.0, 0.1,486690513868
1.5, 3.0,5352772176000
3.0, 0.1,546421579696
1.5, 3.0,5268091628479
3.0, 0.1,497197767953
3.0, 0.1,576109442812
1.5, 3.0,5484694936255
1.5, 3.0,5502927898280
3.0, 1.0,1703904852099
3.0, 1.0,1796687338951
3.0, 0.1,505513209067
3.0, 0.1,484135864299
1.5, 3.0,5824313609203
3.0, 0.1,484707165343
3.0, 0.1,471309405634
1.5, 3.0,5946384413164
3.0, 0.1,519973723203
3.0, 0.1,486037756670
3.0, 0.1,468518840290
3.0, 1.0,1907550788765
1.5, 3.0,5795019349124
1.5, 3.0,5761033387359
3.0, 0.1,492775010903
3.0, 0.1,506366466662
3.0, 1.0,1626649145451
3.0, 0.1,446884344841
3.0, 0.1,522961011331
3.0, 0.1,494349181659
3.0, 3.0,2990255337428
3.0, 3.0,2693896077933
3.0, 0.1,632671491540
3.0, 3.0,3118731604545
3.0, 0.1,446208525300
3.0, 3.0,3117314069706
3.0, 3.0,2955633877389
3.0, 3.0,3044022042486
3.0, 0.1,492994796351
3.0, 3.0,2977946268295
5.0, 0.1,255869827393
5.0, 0.1,287756679172
3.0, 3.0,3114685885161
3.0, 3.0,3068231075317
5.0, 0.1,259617063595
5.0, 0.1,257628740138
5.0, 0.1,251626229062
3.0, 1.0,1893207698512
3.0, 1.0,1937530781308
3.0, 1.0,1940930429480
5.0, 0.1,331649466328
3.0, 3.0,3196026249247
3.0, 1.0,1964407864927
5.0, 0.1,291004623767
3.0, 1.0,1831023714188
3.0, 3.0,3072178876987
3.0, 3.0,2973145147430
3.0, 3.0,2798345411434
5.0, 0.1,253971404888
5.0, 0.1,257015351126
3.0, 1.0,1856480583024
3.0, 1.0,1773535278913
3.0, 3.0,3218106990890
3.0, 3.0,2900071940110
5.0, 0.1,253093520462
3.0, 3.0,3346255924741
3.0, 3.0,3208767473995
3.0, 1.0,1941392601940
5.0, 0.1,260133757420
5.0, 0.1,254820522521
5.0, 0.1,279418951343
3.0, 3.0,3260352423879
3.0, 1.0,2026512069814
3.0, 3.0,3047481324459
5.0, 0.1,247619253305
3.0, 1.0,2166985057126
3.0, 3.0,3251396963704
3.0, 1.0,1834263921307
3.0, 3.0,2918441655129
3.0, 3.0,3229388677602
3.0, 3.0,3054860534593
3.0, 3.0,3153542956771
3.0, 3.0,3209011219914
5.0, 0.1,323337294634
3.0, 1.0,2211837500517
3.0, 1.0,2288062253807
3.0, 3.0,2965599494640
3.0, 3.0,3165352496322
5.0, 0.1,265126213501
5.0, 0.1,317112785567
3.0, 1.0,2087273259472
3.0, 3.0,3355446709460
3.0, 3.0,3231967676130
3.0, 1.0,1888774418029
3.0, 1.0,2088396192081
3.0, 3.0,3108257824165
5.0, 0.1,252661108328
3.0, 1.0,2067732183271
3.0, 3.0,3093945353935
3.0, 3.0,3494100295571
3.0, 1.0,2166008754813
3.0, 1.0,1969277433224
5.0, 0.1,284909618334
3.0, 3.0,3061389302733
3.0, 3.0,3250006069533
3.0, 1.0,1968213693126
5.0, 0.1,242346891465
3.0, 1.0,1805372717565
5.0, 0.1,286061934777
3.0, 3.0,3230434693152
3.0, 3.0,3187372455746
5.0, 1.0,1032637194561
5.0, 0.1,282362802832
5.0, 0.1,322507893236
5.0, 0.1,292188640777
3.0, 3.0,3363903900547
5.0, 0.1,293913824152
3.0, 1.0,2445915976007
5.0, 1.0,1026735683101
3.0, 3.0,3283575575587
3.0, 3.0,3355766075919
5.0, 0.1,288506736501
5.0, 0.1,313239338857
3.0, 1.0,1904565459987
3.0, 3.0,3454716492589
5.0, 0.1,294268793768
3.0, 3.0,3668507608549
5.0, 0.1,326035910079
5.0, 1.0,1064653962439
5.0, 0.1,313208960242
3.0, 3.0,3502507497792
5.0, 0.1,305996142518
3.0, 3.0,3131943536058
3.0, 1.0,2194954629296
5.0, 0.1,314388647215
3.0, 3.0,3405642777770
5.0, 0.1,239408774386
5.0, 1.0,1095474830046
3.0, 3.0,3217708708760
5.0, 0.1,302252137713
3.0, 3.0,3356579154243
5.0, 1.0,1033757791504
3.0, 3.0,3295233204149
3.0, 3.0,3638571197179
3.0, 3.0,3424571863590
5.0, 0.1,292958284891
5.0, 0.1,288408902750
5.0, 0.1,274371731552
3.0, 3.0,3537294824140
3.0, 1.0,2133625109107
5.0, 0.1,272554636774
3.0, 3.0,3699569603283
3.0, 1.0,2048590472812
5.0, 1.0,1229594997040
3.0, 1.0,2338404517035
5.0, 0.1,301049987839
3.0, 1.0,1888914567438
3.0, 1.0,2199593423531
5.0, 1.0,1063621624041
5.0, 1.0,1153358978741
5.0, 0.1,275152844287
5.0, 1.0,1099452031709
5.0, 0.1,314430623551
5.0, 0.1,275296599987
3.0, 1.0,2088506949836
5.0, 0.1,280405758659
5.0, 0.1,258415455349
3.0, 3.0,3569618186115
5.0, 0.1,264299683598
3.0, 1.0,2133757120886
3.0, 3.0,3509873978085
3.0, 1.0,2043091434774
5.0, 0.1,272815081034
5.0, 0.1,279842106643
5.0, 0.1,323408822790
3.0, 3.0,3625073055217
5.0, 0.1,296832078288
5.0, 0.1,313664749890
5.0, 1.0,1175536193651
5.0, 1.0,1082633093640
5.0, 0.1,316455218664
5.0, 1.0,1021352260464
3.0, 3.0,3989409110316
5.0, 1.0,1152119746243
3.0, 1.0,2016509492010
3.0, 1.0,1939606732872
5.0, 1.0,1168164267792
5.0, 0.1,290410499986
3.0, 1.0,2127215971926
3.0, 3.0,3774605716274
5.0, 0.1,320921286653
3.0, 3.0,3414704215149
5.0, 0.1,317402837180
3.0, 1.0,2251012659580
5.0, 1.0,1132766109941
5.0, 0.1,291538725091
5.0, 1.0,1202756392087
5.0, 1.0,1138396790021
3.0, 1.0,2162908271187
3.0, 1.0,2094568388015
3.0, 3.0,3949359851545
5.0, 1.0,960073578946
5.0, 1.0,1170777548165
5.0, 1.0,1117365239716
5.0, 0.1,312107991930
5.0, 1.0,1120863574203
5.0, 1.0,1360376097942
5.0, 1.0,1060588945344
5.0, 1.0,1147296669384
5.0, 1.0,1166702282769
5.0, 0.1,351876551658
5.0, 1.0,1181641814596
5.0, 1.0,1291532417492
5.0, 1.0,1210467447860
5.0, 0.1,272424428056
5.0, 1.0,1152611479221
5.0, 1.0,1193517678562
5.0, 1.0,1248534750316
5.0, 1.0,1244448803078
5.0, 1.0,1307743785774
5.0, 1.0,1283256541384
5.0, 1.0,1167563539785
5.0, 1.0,1212880985848
5.0, 1.0,1055416331322
5.0, 1.0,1208414376741
5.0, 1.0,1099909984544
5.0, 1.0,1036591723306
5.0, 1.0,1258862190320
5.0, 1.0,1165749527764
5.0, 1.0,1148376363505
5.0, 1.0,1084604689839
3.0, 3.0,3474433552700
5.0, 1.0,1147764390242
5.0, 1.0,1378339148604
5.0, 1.0,1174876151796
5.0, 1.0,1179416489841
5.0, 1.0,1392955092790
5.0, 1.0,1375131078686
5.0, 1.0,1181434424892
5.0, 1.0,1344972003078
3.0, 3.0,3835778446423
5.0, 1.0,1162087899368
5.0, 0.1,437520735405
5.0, 1.0,1201739260964
5.0, 3.0,2154554956916
5.0, 3.0,2139277935449
5.0, 3.0,1993582915656
5.0, 1.0,1311793766013
5.0, 3.0,2166433578476
5.0, 1.0,1253925308539
5.0, 3.0,1959195908466
3.0, 3.0,3982352797589
5.0, 0.1,401808669863
7.5, 0.1,223702845798
7.5, 0.1,236953674597
5.0, 3.0,2072199272485
5.0, 3.0,2236692622968
7.5, 0.1,227813155386
5.0, 3.0,2107092960986
5.0, 3.0,2157966258951
7.5, 0.1,267082728637
7.5, 0.1,221497457302
5.0, 1.0,1309138247091
5.0, 3.0,2039429658407
7.5, 0.1,273197860530
7.5, 0.1,247737723807
5.0, 0.1,345650633102
5.0, 3.0,2085573921618
5.0, 1.0,1525000236224
7.5, 0.1,242576647071
5.0, 3.0,2078636428749
7.5, 0.1,283597786085
5.0, 3.0,2098023440577
3.0, 3.0,4253982357448
7.5, 0.1,215434717351
7.5, 0.1,223604613263
5.0, 3.0,2301502495315
7.5, 0.1,214603679010
7.5, 0.1,226313455836
5.0, 3.0,2081233791079
7.5, 0.1,252294753306
5.0, 0.1,411556310507
5.0, 3.0,2307535596971
7.5, 1.0,905297034080
7.5, 1.0,863282652273
5.0, 3.0,2409664136865
5.0, 3.0,2165510953345
5.0, 3.0,2397231173773
7.5, 0.1,235790349485
5.0, 3.0,2121863403750
7.5, 1.0,824388995433
3.0, 3.0,4204886272001
5.0, 1.0,1373226367031
5.0, 3.0,2314774397020
7.5, 1.0,1049997465081
3.0, 3.0,4192435905803
5.0, 3.0,2369765078227
5.0, 3.0,2401103513591
7.5, 1.0,892860977930
5.0, 3.0,2337114410529
5.0, 3.0,2324290133972
5.0, 3.0,2250885376111
7.5, 1.0,855772179115
3.0, 3.0,4375299199361
7.5, 0.1,276226370917
5.0, 3.0,2044418913235
5.0, 3.0,2378087976264
7.5, 0.1,248684497105
7.5, 0.1,274833986140
7.5, 0.1,262547886197
3.0, 3.0,4470023749060
5.0, 3.0,2358254274131
7.5, 1.0,848929584610
7.5, 0.1,277744831847
7.5, 0.1,262166561303
5.0, 3.0,2223228510407
7.5, 0.1,233811507909
3.0, 3.0,4199605011233
7.5, 1.0,994998973887
7.5, 1.0,1046512062790
5.0, 3.0,2319305823936
7.5, 0.1,261059635938
5.0, 3.0,2194151618758
3.0, 3.0,4395108038441
7.5, 0.1,293880293462
5.0, 3.0,2438177317831
7.5, 0.1,254944385377
7.5, 1.0,887960100199
5.0, 3.0,2273373532243
7.5, 0.1,303922108302
5.0, 3.0,2570325234563
5.0, 0.1,326277403590
7.5, 0.1,240087905779
5.0, 3.0,2355392300281
7.5, 0.1,261182662560
5.0, 3.0,2327625438854
7.5, 1.0,822461907041
5.0, 1.0,1447509271955
5.0, 3.0,2340082006675
5.0, 3.0,2377731604896
5.0, 0.1,439346593243
5.0, 3.0,2346746936677
5.0, 3.0,2288754080325
7.5, 1.0,943159691958
5.0, 3.0,2445408196031
7.5, 0.1,269976874783
5.0, 0.1,402819741061
7.5, 0.1,284728698269
7.5, 0.1,248572689099
3.0, 3.0,4661282916795
7.5, 0.1,278959200944
7.5, 1.0,813606341113
7.5, 0.1,243913569764
5.0, 3.0,2460609100081
7.5, 0.1,283794255944
5.0, 0.1,402232385593
5.0, 1.0,1323041570120
5.0, 3.0,2308240544900
7.5, 0.1,289937107478
5.0, 3.0,2455378572523
7.5, 0.1,246929547518
5.0, 3.0,2396999880509
3.0, 3.0,4381086057128
7.5, 1.0,1018867533731
3.0, 3.0,4115977941643
7.5, 0.1,278436735784
7.5, 0.1,238031893100
3.0, 3.0,4956920962428
7.5, 0.1,280471858724
7.5, 0.1,267567147593
7.5, 0.1,286639689932
5.0, 0.1,418889336666
5.0, 0.1,408398733056
5.0, 3.0,2351370903207
5.0, 3.0,2340282711455
7.5, 0.1,283052451251
3.0, 3.0,4534695549472
5.0, 3.0,2246775719919
7.5, 1.0,846631421707
5.0, 3.0,2321862145090
5.0, 3.0,2351652152536
7.5, 0.1,260994041377
3.0, 3.0,4480179571859
5.0, 3.0,2594403181779
7.5, 0.1,313918962676
7.5, 0.1,282573060866
7.5, 0.1,276176827689
3.0, 3.0,4525174408809
5.0, 3.0,2402026252533
3.0, 3.0,4621804599757
7.5, 1.0,882184253197
5.0, 0.1,427744018592
5.0, 0.1,346347308250
7.5, 0.1,279466602009
7.5, 0.1,286543068515
3.0, 3.0,4373673244738
7.5, 0.1,263751669797
5.0, 0.1,411998190347
3.0, 3.0,4674642780467
7.5, 1.0,946566386913
7.5, 0.1,277158547391
3.0, 3.0,4510024683401
3.0, 3.0,4585165944921
7.5, 0.1,288926442225
5.0, 3.0,2289238622303
5.0, 0.1,482526215434
3.0, 3.0,4777314578685
3.0, 3.0,4242752585538
3.0, 3.0,4443173848437
7.5, 0.1,279403696727
5.0, 0.1,444645475794
7.5, 1.0,1022121580940
3.0, 3.0,5037339012103
3.0, 3.0,4875091595535
5.0, 1.0,1401285567879
3.0, 3.0,4328565725601
7.5, 0.1,278782636790
7.5, 1.0,1071525529493
7.5, 1.0,990392372107
5.0, 3.0,2634260169503
3.0, 3.0,4841518511980
7.5, 1.0,938462790650
5.0, 0.1,413045029127
7.5, 1.0,1027554523989
5.0, 3.0,2191924985852
7.5, 1.0,1025286679412
7.5, 0.1,243038079133
7.5, 1.0,981442045817
7.5, 1.0,1133289319928
5.0, 0.1,417010706387
7.5, 1.0,1078724653585
3.0, 3.0,4520741572347
7.5, 1.0,1049438859492
7.5, 1.0,1091949382138
5.0, 0.1,415716042752
5.0, 3.0,2531805186461
3.0, 3.0,4377599855329
5.0, 0.1,490200810423
5.0, 0.1,397997735905
7.5, 1.0,977665179668
7.5, 1.0,846713521597
5.0, 0.1,365558904577
5.0, 0.1,426569797989
7.5, 1.0,975826065297
7.5, 1.0,984557293266
7.5, 0.1,304101091419
5.0, 0.1,464161379637
7.5, 1.0,880232300833
7.5, 1.0,1001905578777
5.0, 0.1,391275134996
7.5, 1.0,917637623252
3.0, 3.0,4566283988543
7.5, 1.0,956980177503
5.0, 0.1,445194872643
7.5, 1.0,1044720171953
7.5, 1.0,1006502320564
5.0, 0.1,464924390306
5.0, 0.1,428762651225
7.5, 1.0,1047920578730
7.5, 0.1,300360873559
7.5, 1.0,997844438764
7.5, 3.0,1799170691453
7.5, 3.0,1821336494015
3.0, 3.0,5362840042481
7.5, 1.0,946307570634
7.5, 3.0,1671970057298
5.0, 0.1,421569189420
5.0, 0.1,471220866466
7.5, 0.1,250217287396
7.5, 1.0,1048071685635
3.0, 3.0,4410210200945
5.0, 3.0,2480030878649
7.5, 1.0,889805958021
7.5, 3.0,1734832892958
7.5, 3.0,1815040529949
3.0, 3.0,4535696271854
5.0, 0.1,396377538710
3.0, 3.0,4573626790579
7.5, 1.0,957250903967
3.0, 3.0,4880973055176
5.0, 0.1,482334657404
7.5, 3.0,1813244125842
7.5, 1.0,929999011236
3.0, 3.0,4426006002366
7.5, 1.0,1081507483823
5.0, 1.0,1635931568441
7.5, 1.0,968394560180
7.5, 3.0,1707689057771
5.0, 1.0,1629192690390
5.0, 0.1,456936784860
3.0, 3.0,5161465102627
7.5, 0.1,317047584018
7.5, 1.0,1181275690200
7.5, 1.0,1071840654932
7.5, 1.0,986485108961
7.5, 3.0,1803560371813
7.5, 3.0,1811132538269
5.0, 0.1,422646831766
3.0, 3.0,5181501443968
7.5, 3.0,1732813018431
7.5, 3.0,1905504826314
7.5, 3.0,1703298760478
7.5, 1.0,1049949005255
5.0, 0.1,413607784496
7.5, 1.0,997103593800
7.5, 3.0,1548492520931
5.0, 1.0,1705087167449
5.0, 0.1,463226342812
5.0, 0.1,434930685740
5.0, 0.1,461791039061
7.5, 1.0,1087060495429
5.0, 1.0,1616140783373
5.0, 1.0,1770964652405
7.5, 3.0,1788800621741
7.5, 1.0,1032465132015
3.0, 3.0,4845124871730
5.0, 0.1,458884292450
5.0, 1.0,1747997950642
5.0, 1.0,1507727314094
5.0, 0.1,485147349759
7.5, 1.0,940929109041
5.0, 0.1,487167396199
3.0, 3.0,5177027248243
7.5, 3.0,1856699372406
7.5, 3.0,1681273914439
5.0, 3.0,2746600609150
7.5, 1.0,1040667238493
7.5, 1.0,1177344964718
