t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100.0,0.0,100.0,0.0,100,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
0.0,96.0,0.0,98.0,0.0,97,0.0,98.0,0.0,98.0,0.0,98.0,0.0,99.0,0.0,95.0,0.0,98.0,0.0,99.0
0.0002,92.0,0.0001,97.0,0.0001,93,0.0001,97.0,0.0001,93.0,0.0001,96.0,0.0001,94.0,0.0001,92.0,0.0001,93.0,0.0001,97.0
0.00030000000000000003,88.0,0.0002,94.0,0.0002,90,0.0002,96.0,0.0002,89.0,0.0002,93.0,0.0002,91.0,0.0002,89.0,0.0002,92.0,0.0002,93.0
0.0004,86.0,0.00030000000000000003,90.0,0.00030000000000000003,89,0.00030000000000000003,92.0,0.00030000000000000003,85.0,0.00030000000000000003,91.0,0.00030000000000000003,87.0,0.00030000000000000003,88.0,0.00030000000000000003,90.0,0.00030000000000000003,88.0
0.0005,83.0,0.0004,87.0,0.0004,86,0.0004,89.0,0.0004,84.0,0.0004,85.0,0.0004,85.0,0.0004,82.0,0.0004,87.0,0.0004,84.0
0.0006000000000000001,80.0,0.0005,86.0,0.0005,83,0.0005,85.0,0.0006000000000000001,79.0,0.0005,83.0,0.0005,84.0,0.0005,81.0,0.0005,84.0,0.0005,81.0
0.0007000000000000001,79.0,0.0006000000000000001,84.0,0.0006000000000000001,82,0.0006000000000000001,82.0,0.0007000000000000001,76.0,0.0006000000000000001,82.0,0.0006000000000000001,82.0,0.0006000000000000001,77.0,0.0006000000000000001,82.0,0.0006000000000000001,78.0
0.0008000000000000001,76.0,0.0007000000000000001,82.0,0.0008000000000000001,81,0.0007000000000000001,79.0,0.0008000000000000001,75.0,0.0008000000000000001,81.0,0.0008000000000000001,80.0,0.0007000000000000001,75.0,0.0008000000000000001,80.0,0.0007000000000000001,77.0
0.0010000000000000002,75.0,0.0008000000000000001,81.0,0.0009000000000000002,80,0.0008000000000000001,77.0,0.0009000000000000002,74.0,0.0009000000000000002,78.0,0.0009000000000000002,77.0,0.0008000000000000001,73.0,0.0009000000000000002,77.0,0.0008000000000000001,74.0
0.0013000000000000004,73.0,0.0010000000000000002,79.0,0.0010000000000000002,79,0.0009000000000000002,75.0,0.0010000000000000002,73.0,0.0010000000000000002,76.0,0.0010000000000000002,75.0,0.0009000000000000002,72.0,0.0010000000000000002,76.0,0.0009000000000000002,70.0
0.0014000000000000004,72.0,0.0012000000000000003,77.0,0.0014000000000000004,77,0.0011000000000000003,72.0,0.0011000000000000003,71.0,0.0011000000000000003,75.0,0.0011000000000000003,74.0,0.0011000000000000003,71.0,0.0011000000000000003,74.0,0.0010000000000000002,69.0
0.0016000000000000005,71.0,0.0013000000000000004,76.0,0.0015000000000000005,76,0.0013000000000000004,71.0,0.0012000000000000003,69.0,0.0012000000000000003,73.0,0.0013000000000000004,73.0,0.0012000000000000003,70.0,0.0012000000000000003,73.0,0.0015000000000000005,68.0
0.0017000000000000006,70.0,0.0014000000000000004,75.0,0.0016000000000000005,74,0.0016000000000000005,70.0,0.0013000000000000004,68.0,0.0013000000000000004,72.0,0.0014000000000000004,69.0,0.0014000000000000004,69.0,0.0013000000000000004,72.0,0.0016000000000000005,67.0
0.0018000000000000006,69.0,0.0015000000000000005,71.0,0.0021000000000000003,73,0.0017000000000000006,69.0,0.0014000000000000004,66.0,0.0014000000000000004,71.0,0.0015000000000000005,68.0,0.0015000000000000005,68.0,0.0015000000000000005,71.0,0.0017000000000000006,65.0
0.0022,66.0,0.0016000000000000005,67.0,0.0024999999999999996,71,0.0021000000000000003,68.0,0.0015000000000000005,65.0,0.0015000000000000005,70.0,0.0016000000000000005,67.0,0.0017000000000000006,65.0,0.0016000000000000005,70.0,0.0021000000000000003,64.0
0.0023,65.0,0.0017000000000000006,65.0,0.0026999999999999993,70,0.0022,67.0,0.0016000000000000005,64.0,0.0016000000000000005,69.0,0.0018000000000000006,66.0,0.0018000000000000006,64.0,0.0017000000000000006,69.0,0.0022,62.0
0.0024,64.0,0.0022,64.0,0.002799999999999999,69,0.0024,66.0,0.0017000000000000006,63.0,0.0017000000000000006,68.0,0.0020000000000000005,65.0,0.0023,62.0,0.0019000000000000006,68.0,0.0023,61.0
0.002799999999999999,62.0,0.0024,63.0,0.002899999999999999,68,0.0024999999999999996,64.0,0.0021000000000000003,62.0,0.0018000000000000006,67.0,0.0021000000000000003,64.0,0.0025999999999999994,61.0,0.0024,66.0,0.0024999999999999996,59.0
0.0029999999999999988,61.0,0.0025999999999999994,62.0,0.0029999999999999988,67,0.002799999999999999,63.0,0.0022,61.0,0.0019000000000000006,64.0,0.0026999999999999993,63.0,0.002899999999999999,60.0,0.0024999999999999996,65.0,0.0025999999999999994,57.0
0.0030999999999999986,59.0,0.0026999999999999993,61.0,0.0039999999999999975,66,0.0029999999999999988,62.0,0.0023,60.0,0.0021000000000000003,63.0,0.002799999999999999,61.0,0.003499999999999998,59.0,0.002799999999999999,64.0,0.002899999999999999,56.0
0.003399999999999998,58.0,0.002799999999999999,60.0,0.004699999999999999,65,0.0031999999999999984,61.0,0.0024,59.0,0.0024,62.0,0.0032999999999999982,60.0,0.0035999999999999977,58.0,0.002899999999999999,63.0,0.0031999999999999984,54.0
0.004099999999999998,56.0,0.0029999999999999988,59.0,0.0048,64,0.0039999999999999975,60.0,0.0025999999999999994,57.0,0.0024999999999999996,61.0,0.003399999999999998,59.0,0.0036999999999999976,57.0,0.0030999999999999986,61.0,0.0032999999999999982,53.0
0.004499999999999999,55.0,0.0036999999999999976,58.0,0.005200000000000001,63,0.004199999999999998,59.0,0.0026999999999999993,56.0,0.0030999999999999986,60.0,0.003499999999999998,58.0,0.0037999999999999974,56.0,0.003399999999999998,60.0,0.0037999999999999974,52.0
0.0048,54.0,0.0037999999999999974,57.0,0.005500000000000001,62,0.004299999999999998,58.0,0.0029999999999999988,55.0,0.003499999999999998,59.0,0.0035999999999999977,57.0,0.004099999999999998,54.0,0.0036999999999999976,59.0,0.0059000000000000025,51.0
0.0049,53.0,0.0048,55.0,0.006900000000000005,61,0.0048,57.0,0.0030999999999999986,53.0,0.0036999999999999976,58.0,0.0038999999999999972,56.0,0.004499999999999999,53.0,0.0037999999999999974,58.0,0.007700000000000007,50.0
0.005,51.0,0.0049,54.0,0.007300000000000006,60,0.0049,56.0,0.003499999999999998,52.0,0.004499999999999999,57.0,0.004199999999999998,55.0,0.005200000000000001,52.0,0.004199999999999998,57.0,0.007900000000000008,49.0
0.005300000000000001,50.0,0.005600000000000002,53.0,0.008500000000000004,59,0.005400000000000001,55.0,0.0036999999999999976,50.0,0.004699999999999999,56.0,0.0043999999999999985,54.0,0.005300000000000001,51.0,0.0043999999999999985,56.0,0.008100000000000007,48.0
