t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100,0.0,100.0,0.0,100.0,0.0,100.0
2.900000000000001e-05,99.0,4.799999999999996e-05,99.0,3.4e-05,99.0,6.99999999999999e-05,99.0,7.899999999999987e-05,99.0,3.100000000000001e-05,99.0,3.5999999999999994e-05,99,2.1000000000000006e-05,99.0,3.999999999999998e-05,99.0,3.4e-05,99.0
3.999999999999998e-05,98.0,5.199999999999995e-05,98.0,4.699999999999996e-05,98.0,7.599999999999988e-05,98.0,8.999999999999984e-05,98.0,4.899999999999996e-05,98.0,7.399999999999989e-05,98,3.699999999999999e-05,98.0,4.499999999999997e-05,98.0,4.9999999999999955e-05,98.0
4.2999999999999975e-05,97.0,6.0999999999999924e-05,97.0,7.19999999999999e-05,97.0,7.999999999999987e-05,97.0,9.799999999999982e-05,97.0,6.299999999999992e-05,97.0,0.0001029999999999998,97,3.8999999999999986e-05,97.0,5.799999999999993e-05,97.0,7.499999999999989e-05,96.0
5.899999999999993e-05,96.0,6.99999999999999e-05,96.0,0.00014099999999999971,96.0,8.499999999999986e-05,96.0,0.00010099999999999981,96.0,7.19999999999999e-05,96.0,0.0001069999999999998,96,4.799999999999996e-05,96.0,6.399999999999992e-05,96.0,8.299999999999986e-05,95.0
6.0999999999999924e-05,95.0,7.899999999999987e-05,95.0,0.0001449999999999997,95.0,8.599999999999985e-05,95.0,0.00010899999999999979,95.0,8.799999999999985e-05,95.0,0.00011299999999999978,95,9.099999999999984e-05,95.0,6.499999999999991e-05,95.0,9.899999999999982e-05,94.0
7.19999999999999e-05,94.0,8.399999999999986e-05,94.0,0.0001479999999999997,94.0,8.699999999999985e-05,94.0,0.00011499999999999977,94.0,0.0001039999999999998,94.0,0.00011999999999999976,94,0.0001039999999999998,94.0,6.99999999999999e-05,93.0,9.999999999999982e-05,93.0
9.599999999999983e-05,93.0,8.499999999999986e-05,93.0,0.00015799999999999967,92.0,0.00011899999999999976,93.0,0.00011699999999999977,93.0,0.00013799999999999972,93.0,0.00012899999999999975,93,0.00011899999999999976,93.0,9.199999999999984e-05,92.0,0.0001429999999999997,92.0
9.799999999999982e-05,92.0,8.599999999999985e-05,92.0,0.00015999999999999966,91.0,0.00013499999999999973,92.0,0.00012199999999999975,92.0,0.00016599999999999964,92.0,0.00013299999999999974,92,0.00016699999999999964,92.0,0.00011199999999999978,91.0,0.0001459999999999997,91.0
9.999999999999982e-05,91.0,8.899999999999985e-05,91.0,0.0001849999999999996,90.0,0.00013699999999999973,91.0,0.0001459999999999997,91.0,0.00017199999999999963,91.0,0.0001479999999999997,91,0.0001789999999999996,91.0,0.00012499999999999976,90.0,0.0001789999999999996,90.0
0.00012599999999999976,90.0,9.199999999999984e-05,90.0,0.00019799999999999955,89.0,0.00015499999999999967,90.0,0.0001479999999999997,90.0,0.00019899999999999955,90.0,0.00015599999999999967,90,0.0001799999999999996,90.0,0.00012699999999999975,89.0,0.00019099999999999957,89.0
0.00012699999999999975,89.0,0.00011299999999999978,89.0,0.00020299999999999954,88.0,0.00016299999999999965,89.0,0.00015399999999999968,89.0,0.00019999999999999955,89.0,0.00015699999999999967,89,0.00019199999999999957,89.0,0.00013099999999999974,88.0,0.00019599999999999956,88.0
0.00015899999999999966,88.0,0.00011999999999999976,88.0,0.00022799999999999947,87.0,0.00016999999999999963,88.0,0.00015799999999999967,88.0,0.00022499999999999948,88.0,0.00017399999999999962,88,0.00019999999999999955,88.0,0.00013899999999999972,87.0,0.00020299999999999954,87.0
0.00016799999999999964,87.0,0.0001459999999999997,87.0,0.00023499999999999945,86.0,0.00017599999999999962,87.0,0.00015999999999999966,87.0,0.00024499999999999945,87.0,0.0001799999999999996,87,0.00020099999999999955,87.0,0.00015599999999999967,86.0,0.00020899999999999952,86.0
0.00017099999999999963,86.0,0.00015399999999999968,86.0,0.00025399999999999967,85.0,0.0001849999999999996,86.0,0.00016099999999999966,86.0,0.00025299999999999964,86.0,0.0001829999999999996,86,0.00020699999999999953,86.0,0.00016499999999999965,85.0,0.00022899999999999947,85.0
0.00019999999999999955,85.0,0.00016099999999999966,85.0,0.0002599999999999998,84.0,0.00019399999999999957,85.0,0.00016599999999999964,85.0,0.00025699999999999974,85.0,0.0001839999999999996,85,0.00020999999999999952,85.0,0.00018699999999999959,84.0,0.00026499999999999994,84.0
0.00020099999999999955,84.0,0.00016299999999999965,84.0,0.00026099999999999984,83.0,0.00020099999999999955,84.0,0.00017099999999999963,84.0,0.00031000000000000103,84.0,0.00020599999999999953,84,0.0002169999999999995,84.0,0.00019599999999999956,83.0,0.0002930000000000006,83.0
0.00020599999999999953,83.0,0.00017099999999999963,83.0,0.0002639999999999999,82.0,0.00023699999999999945,83.0,0.00018699999999999959,83.0,0.0003160000000000012,83.0,0.00020699999999999953,83,0.00024499999999999945,83.0,0.0002459999999999995,82.0,0.0003010000000000008,82.0
0.00023799999999999944,82.0,0.00017199999999999963,82.0,0.0002720000000000001,81.0,0.0002479999999999995,81.0,0.0002159999999999995,81.0,0.0003210000000000013,82.0,0.00022399999999999948,82,0.0002629999999999999,82.0,0.0002970000000000007,81.0,0.00030200000000000084,81.0
0.00025799999999999977,81.0,0.0001849999999999996,81.0,0.00030300000000000086,80.0,0.00027000000000000006,80.0,0.00022299999999999948,80.0,0.0003370000000000017,81.0,0.00024499999999999945,81,0.000268,80.0,0.00029800000000000074,80.0,0.00030600000000000093,80.0
0.0002720000000000001,80.0,0.00022699999999999947,80.0,0.00033500000000000164,79.0,0.00029400000000000064,79.0,0.0002810000000000003,79.0,0.0003630000000000023,80.0,0.0002639999999999999,80,0.00027000000000000006,79.0,0.0003040000000000009,79.0,0.00031000000000000103,79.0
0.0002930000000000006,79.0,0.00023699999999999945,79.0,0.0003380000000000017,78.0,0.0003120000000000011,78.0,0.00029100000000000057,78.0,0.0003740000000000026,79.0,0.0002800000000000003,79,0.00028700000000000047,78.0,0.00031000000000000103,78.0,0.0004230000000000038,78.0
0.00037600000000000263,78.0,0.00024299999999999943,78.0,0.0003450000000000019,77.0,0.00032700000000000144,77.0,0.00029400000000000064,77.0,0.00038400000000000283,78.0,0.00029100000000000057,78,0.00031100000000000105,77.0,0.00031400000000000113,77.0,0.00044200000000000424,77.0
0.00038100000000000276,77.0,0.0002920000000000006,77.0,0.0003630000000000023,76.0,0.00036900000000000246,76.0,0.0003050000000000009,76.0,0.00041800000000000366,77.0,0.0003290000000000015,77,0.0003300000000000015,76.0,0.00036000000000000225,76.0,0.0004560000000000046,76.0
0.00038900000000000295,76.0,0.00029500000000000067,76.0,0.00038000000000000273,75.0,0.0003820000000000028,75.0,0.00031500000000000115,75.0,0.0004200000000000037,76.0,0.0003330000000000016,76,0.0004110000000000035,75.0,0.00037300000000000256,75.0,0.00046300000000000475,75.0
0.0003990000000000032,75.0,0.0003000000000000008,75.0,0.0004000000000000032,74.0,0.0003880000000000029,74.0,0.00032800000000000147,74.0,0.0004290000000000039,75.0,0.0003960000000000031,75,0.00043800000000000414,74.0,0.0004160000000000036,74.0,0.000473000000000005,74.0
0.00040200000000000327,74.0,0.0003040000000000009,74.0,0.0004070000000000034,73.0,0.00039400000000000307,73.0,0.0003530000000000021,73.0,0.0004360000000000041,74.0,0.0003990000000000032,74,0.0004650000000000048,73.0,0.00042600000000000385,73.0,0.0004810000000000052,73.0
0.0004250000000000038,73.0,0.0003250000000000014,73.0,0.00041300000000000353,72.0,0.00041400000000000356,72.0,0.00037600000000000263,72.0,0.00043800000000000414,73.0,0.00040100000000000324,73,0.0004950000000000055,72.0,0.0004270000000000039,72.0,0.000515000000000006,72.0
0.00043800000000000414,72.0,0.0003300000000000015,72.0,0.00041800000000000366,71.0,0.0004400000000000042,71.0,0.00038100000000000276,71.0,0.00045100000000000446,72.0,0.0004290000000000039,72,0.000555000000000007,71.0,0.000433000000000004,71.0,0.0005530000000000069,71.0
0.0004940000000000055,71.0,0.00037300000000000256,71.0,0.0004700000000000049,70.0,0.0004620000000000047,70.0,0.0003830000000000028,70.0,0.0004900000000000054,71.0,0.00043000000000000395,71,0.0005770000000000075,70.0,0.00045100000000000446,70.0,0.000554000000000007,70.0
0.0005180000000000061,70.0,0.00038100000000000276,70.0,0.0005370000000000065,69.0,0.0004960000000000056,69.0,0.00041000000000000346,69.0,0.000514000000000006,70.0,0.00047600000000000506,70,0.0006080000000000083,69.0,0.00047600000000000506,69.0,0.0005610000000000071,69.0
0.0005600000000000071,69.0,0.0004240000000000038,69.0,0.0005890000000000078,68.0,0.0005790000000000076,68.0,0.0004660000000000048,68.0,0.0005390000000000066,69.0,0.00048400000000000526,69,0.0006140000000000084,68.0,0.0005690000000000073,68.0,0.0005640000000000072,68.0
0.0006070000000000082,68.0,0.00043500000000000407,68.0,0.0006170000000000085,67.0,0.0006050000000000082,67.0,0.0005300000000000064,67.0,0.0005600000000000071,68.0,0.000513000000000006,68,0.0006540000000000094,67.0,0.0006270000000000087,67.0,0.0005770000000000075,67.0
0.0006300000000000088,67.0,0.00045100000000000446,67.0,0.0006180000000000085,66.0,0.0006340000000000089,66.0,0.0005610000000000071,66.0,0.0005720000000000074,67.0,0.0005820000000000076,67,0.0007300000000000112,66.0,0.0006470000000000092,65.0,0.0005830000000000077,66.0
0.0006510000000000093,66.0,0.0004960000000000056,66.0,0.0006450000000000092,65.0,0.0006440000000000091,65.0,0.0006470000000000092,65.0,0.0006030000000000082,66.0,0.0006080000000000083,66,0.0007320000000000113,65.0,0.0006580000000000095,64.0,0.0006040000000000082,65.0
0.0006990000000000105,65.0,0.0005240000000000062,65.0,0.0006630000000000096,64.0,0.0006630000000000096,64.0,0.00067900000000001,64.0,0.0006290000000000088,64.0,0.000640000000000009,65,0.0007520000000000118,64.0,0.00068100000000001,63.0,0.0006530000000000094,64.0
0.0007250000000000111,64.0,0.0005580000000000071,64.0,0.0007390000000000115,63.0,0.0007540000000000118,63.0,0.0006970000000000104,63.0,0.0006420000000000091,63.0,0.0006430000000000091,64,0.0007680000000000122,63.0,0.0008060000000000131,62.0,0.0006590000000000095,63.0
0.0008070000000000131,63.0,0.000597000000000008,63.0,0.0007530000000000118,62.0,0.0008000000000000129,62.0,0.0007750000000000123,62.0,0.0007140000000000108,62.0,0.0006700000000000098,63,0.0008130000000000133,62.0,0.0008220000000000135,61.0,0.000760000000000012,62.0
0.0008080000000000131,62.0,0.0007900000000000127,62.0,0.0007800000000000125,60.0,0.0008340000000000138,61.0,0.0008300000000000137,61.0,0.0008620000000000144,61.0,0.0006860000000000102,62,0.0008640000000000145,61.0,0.0008580000000000144,60.0,0.0007670000000000121,61.0
0.0008110000000000132,61.0,0.000804000000000013,61.0,0.0007880000000000126,59.0,0.0008540000000000143,60.0,0.0008480000000000141,60.0,0.0009150000000000157,60.0,0.000761000000000012,61,0.0010840000000000081,60.0,0.0008630000000000145,59.0,0.0007840000000000126,60.0
0.0008120000000000132,60.0,0.0008240000000000135,60.0,0.0008910000000000152,58.0,0.0008700000000000146,59.0,0.0009340000000000162,59.0,0.0009230000000000159,59.0,0.0007660000000000121,60,0.0011180000000000053,59.0,0.000968000000000017,58.0,0.0009720000000000171,59.0
0.0009210000000000159,59.0,0.0008670000000000146,59.0,0.0009500000000000166,57.0,0.0008780000000000148,58.0,0.0012029999999999981,58.0,0.0009330000000000162,58.0,0.0007830000000000125,59,0.0011510000000000025,58.0,0.0010190000000000136,56.0,0.0009880000000000162,58.0
0.0010300000000000127,58.0,0.000884000000000015,58.0,0.0009590000000000168,56.0,0.0009800000000000169,57.0,0.0012449999999999946,57.0,0.0009800000000000169,57.0,0.0008100000000000132,58,0.0012099999999999975,57.0,0.0010280000000000128,55.0,0.0010760000000000088,57.0
0.0011310000000000042,57.0,0.0010930000000000074,57.0,0.0011120000000000058,55.0,0.001085000000000008,56.0,0.0013009999999999899,56.0,0.0009860000000000164,56.0,0.0008340000000000138,57,0.001216999999999997,56.0,0.0011190000000000052,54.0,0.0011500000000000026,56.0
