t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100,0.0,100.0,0.0,100.0,0.0,100.0
0.0001,98.0,0.0,98.0,0.0001,99.0,0.0,99.0,0.0,96.0,0.0,99.0,0.0,97,0.0001,98.0,0.0,94.0,0.0,97.0
0.0002,95.0,0.0001,92.0,0.0002,97.0,0.0001,96.0,0.0001,94.0,0.0001,98.0,0.0001,94,0.0002,93.0,0.0001,91.0,0.0001,93.0
0.00030000000000000003,92.0,0.0002,89.0,0.00030000000000000003,95.0,0.0002,95.0,0.0002,90.0,0.0002,95.0,0.0002,89,0.0004,90.0,0.0002,85.0,0.0002,91.0
0.0005,89.0,0.00030000000000000003,87.0,0.0004,90.0,0.00030000000000000003,93.0,0.00030000000000000003,86.0,0.00030000000000000003,93.0,0.0004,88,0.0005,89.0,0.00030000000000000003,83.0,0.00030000000000000003,86.0
0.0006000000000000001,87.0,0.0004,86.0,0.0005,89.0,0.0004,91.0,0.0004,83.0,0.0004,89.0,0.0005,85,0.0006000000000000001,88.0,0.0004,82.0,0.0005,84.0
0.0007000000000000001,86.0,0.0005,84.0,0.0006000000000000001,86.0,0.0005,89.0,0.0005,81.0,0.0005,87.0,0.0006000000000000001,84,0.0007000000000000001,85.0,0.0005,80.0,0.0007000000000000001,83.0
0.0008000000000000001,84.0,0.0006000000000000001,82.0,0.0008000000000000001,85.0,0.0006000000000000001,85.0,0.0007000000000000001,77.0,0.0006000000000000001,85.0,0.0007000000000000001,83,0.0008000000000000001,80.0,0.0006000000000000001,78.0,0.0009000000000000002,82.0
0.0009000000000000002,81.0,0.0007000000000000001,81.0,0.0009000000000000002,81.0,0.0007000000000000001,83.0,0.0008000000000000001,75.0,0.0007000000000000001,83.0,0.0008000000000000001,81,0.0009000000000000002,78.0,0.0007000000000000001,76.0,0.0010000000000000002,79.0
0.0010000000000000002,78.0,0.0009000000000000002,80.0,0.0011000000000000003,77.0,0.0010000000000000002,79.0,0.0009000000000000002,74.0,0.0008000000000000001,82.0,0.0009000000000000002,79,0.0010000000000000002,77.0,0.0010000000000000002,74.0,0.0011000000000000003,78.0
0.0011000000000000003,77.0,0.0010000000000000002,78.0,0.0012000000000000003,75.0,0.0011000000000000003,78.0,0.0010000000000000002,72.0,0.0009000000000000002,81.0,0.0010000000000000002,76,0.0011000000000000003,76.0,0.0011000000000000003,72.0,0.0012000000000000003,76.0
0.0012000000000000003,75.0,0.0011000000000000003,77.0,0.0013000000000000004,74.0,0.0014000000000000004,77.0,0.0011000000000000003,71.0,0.0010000000000000002,80.0,0.0011000000000000003,75,0.0012000000000000003,75.0,0.0012000000000000003,71.0,0.0014000000000000004,75.0
0.0014000000000000004,74.0,0.0012000000000000003,74.0,0.0014000000000000004,73.0,0.0015000000000000005,74.0,0.0012000000000000003,70.0,0.0012000000000000003,78.0,0.0012000000000000003,74,0.0013000000000000004,72.0,0.0017000000000000006,70.0,0.0017000000000000006,72.0
0.0015000000000000005,73.0,0.0015000000000000005,73.0,0.0015000000000000005,72.0,0.0017000000000000006,73.0,0.0016000000000000005,69.0,0.0014000000000000004,77.0,0.0013000000000000004,73,0.0014000000000000004,70.0,0.0018000000000000006,68.0,0.0018000000000000006,71.0
0.0018000000000000006,71.0,0.0016000000000000005,71.0,0.0016000000000000005,70.0,0.0018000000000000006,72.0,0.0018000000000000006,68.0,0.0016000000000000005,75.0,0.0015000000000000005,72,0.0016000000000000005,69.0,0.0020000000000000005,66.0,0.0020000000000000005,70.0
0.0019000000000000006,70.0,0.0018000000000000006,70.0,0.0020000000000000005,69.0,0.0020000000000000005,70.0,0.0022,67.0,0.0017000000000000006,73.0,0.0017000000000000006,71,0.0017000000000000006,68.0,0.0021000000000000003,65.0,0.0023,69.0
0.0020000000000000005,67.0,0.0021000000000000003,69.0,0.0024999999999999996,68.0,0.0023,68.0,0.0024,64.0,0.0018000000000000006,72.0,0.0018000000000000006,68,0.0019000000000000006,67.0,0.0025999999999999994,64.0,0.0024,67.0
0.0023,66.0,0.0024999999999999996,67.0,0.0025999999999999994,67.0,0.0024999999999999996,66.0,0.0024999999999999996,63.0,0.0019000000000000006,71.0,0.0020000000000000005,67,0.0022,66.0,0.0030999999999999986,63.0,0.0024999999999999996,64.0
0.0025999999999999994,65.0,0.0025999999999999994,66.0,0.0026999999999999993,66.0,0.0029999999999999988,65.0,0.0026999999999999993,62.0,0.0020000000000000005,70.0,0.0021000000000000003,66,0.0023,65.0,0.003399999999999998,62.0,0.0025999999999999994,63.0
0.002899999999999999,64.0,0.0026999999999999993,65.0,0.002899999999999999,65.0,0.0035999999999999977,63.0,0.002799999999999999,61.0,0.0022,68.0,0.0023,65,0.0024999999999999996,63.0,0.0036999999999999976,61.0,0.002899999999999999,62.0
0.0031999999999999984,63.0,0.002899999999999999,64.0,0.003399999999999998,64.0,0.0037999999999999974,62.0,0.003499999999999998,60.0,0.0024,67.0,0.0024,64,0.0025999999999999994,62.0,0.0039999999999999975,59.0,0.0029999999999999988,60.0
0.0032999999999999982,62.0,0.0030999999999999986,63.0,0.003499999999999998,61.0,0.0038999999999999972,61.0,0.0035999999999999977,59.0,0.0024999999999999996,66.0,0.0025999999999999994,63,0.0030999999999999986,60.0,0.004199999999999998,58.0,0.0030999999999999986,59.0
0.003399999999999998,61.0,0.003499999999999998,62.0,0.0039999999999999975,59.0,0.0039999999999999975,60.0,0.0038999999999999972,57.0,0.0025999999999999994,64.0,0.0029999999999999988,62,0.0032999999999999982,59.0,0.004599999999999999,57.0,0.003499999999999998,58.0
0.0035999999999999977,59.0,0.0038999999999999972,61.0,0.004199999999999998,58.0,0.004099999999999998,59.0,0.0043999999999999985,56.0,0.0026999999999999993,63.0,0.0032999999999999982,61,0.0035999999999999977,58.0,0.004699999999999999,55.0,0.004599999999999999,57.0
0.0039999999999999975,58.0,0.0039999999999999975,60.0,0.0049,57.0,0.005,58.0,0.005200000000000001,55.0,0.002799999999999999,62.0,0.003399999999999998,60,0.0037999999999999974,57.0,0.0051,54.0,0.0048,56.0
0.004099999999999998,57.0,0.004199999999999998,59.0,0.005400000000000001,56.0,0.006400000000000004,56.0,0.0059000000000000025,54.0,0.002899999999999999,60.0,0.003499999999999998,59,0.0038999999999999972,56.0,0.005500000000000001,53.0,0.005,55.0
0.004199999999999998,56.0,0.0043999999999999985,57.0,0.006900000000000005,55.0,0.008700000000000003,55.0,0.006800000000000005,53.0,0.0031999999999999984,59.0,0.0038999999999999972,58,0.0039999999999999975,55.0,0.0078000000000000074,52.0,0.005200000000000001,54.0
0.004299999999999998,55.0,0.0048,56.0,0.007100000000000006,54.0,0.010199999999999994,54.0,0.007300000000000006,52.0,0.0036999999999999976,58.0,0.0039999999999999975,57,0.004299999999999998,53.0,0.008000000000000007,51.0,0.005400000000000001,53.0
0.0051,54.0,0.005,55.0,0.007700000000000007,53.0,0.010399999999999993,53.0,0.007400000000000006,51.0,0.0037999999999999974,57.0,0.004199999999999998,56,0.0043999999999999985,52.0,0.008300000000000005,50.0,0.0059000000000000025,52.0
0.005800000000000002,53.0,0.0051,54.0,0.010299999999999993,51.0,0.012299999999999981,52.0,0.009699999999999997,50.0,0.0039999999999999975,56.0,0.004299999999999998,55,0.004699999999999999,51.0,0.008700000000000003,49.0,0.006500000000000004,51.0
0.006900000000000005,52.0,0.005300000000000001,53.0,0.010499999999999992,50.0,0.012799999999999978,51.0,0.01069999999999999,49.0,0.004299999999999998,55.0,0.005,54,0.005300000000000001,50.0,0.01239999999999998,48.0,0.006800000000000005,50.0
0.007100000000000006,51.0,0.005600000000000002,52.0,0.011199999999999988,49.0,0.013099999999999976,50.0,0.012199999999999982,48.0,0.004499999999999999,54.0,0.005500000000000001,53,0.005700000000000002,49.0,0.013199999999999976,47.0,0.008900000000000002,49.0
0.007700000000000007,50.0,0.005800000000000002,50.0,0.013099999999999976,48.0,0.01929999999999994,49.0,0.019799999999999936,47.0,0.004599999999999999,53.0,0.006400000000000004,52,0.005800000000000002,48.0,0.013599999999999973,46.0,0.0093,47.0
0.0091,49.0,0.0059000000000000025,49.0,0.014799999999999966,47.0,0.02239999999999992,48.0,0.02099999999999993,46.0,0.0049,52.0,0.007900000000000008,51,0.0059000000000000025,47.0,0.013899999999999971,45.0,0.011799999999999984,46.0
0.014399999999999968,48.0,0.008200000000000006,48.0,0.018099999999999946,46.0,0.023499999999999913,47.0,0.0255999999999999,45.0,0.005400000000000001,50.0,0.008000000000000007,50,0.006500000000000004,46.0,0.014499999999999968,44.0,0.03630000000000001,45.0
0.014699999999999967,47.0,0.0093,47.0,0.024499999999999907,45.0,0.02429999999999991,46.0,0.0257999999999999,44.0,0.005700000000000002,49.0,0.008800000000000002,49,0.007100000000000006,45.0,0.021799999999999924,43.0,0.041600000000000165,44.0
0.02219999999999992,46.0,0.01069999999999999,46.0,0.0258999999999999,44.0,0.029899999999999875,45.0,0.03199999999999989,43.0,0.006200000000000003,47.0,0.009799999999999996,48,0.008100000000000007,44.0,0.02419999999999991,42.0,0.042000000000000176,43.0
0.025399999999999902,45.0,0.010999999999999989,45.0,0.03489999999999997,43.0,0.03720000000000004,44.0,0.0359,42.0,0.008600000000000003,46.0,0.010299999999999993,47,0.008300000000000005,43.0,0.030199999999999873,41.0,0.04490000000000026,42.0
0.026399999999999896,44.0,0.013399999999999974,44.0,0.03910000000000009,42.0,0.05260000000000048,43.0,0.05090000000000043,41.0,0.0091,45.0,0.011099999999999988,46,0.008800000000000002,42.0,0.038800000000000084,40.0,0.049300000000000385,41.0
0.026599999999999895,43.0,0.013599999999999973,43.0,0.040200000000000125,41.0,0.058700000000000654,42.0,0.05300000000000049,40.0,0.01089999999999999,44.0,0.012099999999999982,45,0.01079999999999999,41.0,0.04000000000000012,39.0,0.06170000000000074,40.0
0.02919999999999988,42.0,0.01579999999999996,42.0,0.04770000000000034,40.0,0.07850000000000122,41.0,0.05850000000000065,39.0,0.01259999999999998,43.0,0.013399999999999974,44,0.019799999999999936,40.0,0.04470000000000025,38.0,0.06840000000000093,39.0
0.04710000000000032,41.0,0.01909999999999994,41.0,0.06450000000000082,39.0,0.08260000000000134,40.0,0.06840000000000093,38.0,0.020299999999999933,42.0,0.013799999999999972,43,0.021299999999999927,39.0,0.046100000000000294,37.0,0.0741000000000011,38.0
0.053800000000000514,40.0,0.026299999999999896,40.0,0.11880000000000238,38.0,0.09950000000000182,39.0,0.09620000000000173,37.0,0.021799999999999924,41.0,0.014499999999999968,42,0.026699999999999894,38.0,0.05050000000000042,36.0,0.10350000000000194,37.0
0.0954000000000017,39.0,0.03790000000000006,39.0,0.1310000000000019,37.0,0.105500000000002,38.0,0.3035999999999829,36.0,0.03469999999999997,40.0,0.016099999999999958,41,0.034599999999999964,37.0,0.07250000000000105,35.0,0.1400000000000009,36.0
0.11900000000000238,38.0,0.03800000000000006,38.0,0.1580999999999989,36.0,0.11340000000000222,37.0,0.41019999999997114,35.0,0.04470000000000025,39.0,0.017799999999999948,40,0.03840000000000007,36.0,0.09600000000000172,34.0,0.24199999999998967,35.0
0.12270000000000249,37.0,0.04810000000000035,37.0,0.18979999999999542,35.0,0.15139999999999965,36.0,0.43559999999996835,34.0,0.048600000000000365,38.0,0.020299999999999933,39,0.047600000000000336,35.0,0.11920000000000239,33.0,0.2515999999999886,34.0
0.14490000000000036,36.0,0.08040000000000128,36.0,0.20299999999999396,34.0,0.2616999999999875,35.0,0.46199999999996544,33.0,0.05930000000000067,37.0,0.02729999999999989,38,0.053100000000000494,34.0,0.15209999999999957,32.0,0.2623999999999874,33.0
0.14859999999999995,35.0,0.13800000000000112,35.0,0.2453999999999893,33.0,0.2652999999999871,34.0,0.6551999999999442,32.0,0.11650000000000231,36.0,0.02889999999999988,37,0.1463000000000002,33.0,0.20489999999999375,31.0,0.47449999999996406,32.0
0.1881999999999956,34.0,0.14380000000000048,34.0,0.265999999999987,32.0,0.33369999999997957,33.0,0.828799999999925,31.0,0.1852999999999959,35.0,0.029399999999999878,36,0.2699999999999866,32.0,0.5954999999999507,30.0,0.5577999999999549,31.0
0.19129999999999525,33.0,0.19689999999999463,33.0,0.3885999999999735,31.0,0.4486999999999669,32.0,1.1065999999998946,30.0,0.27309999999998624,34.0,0.031499999999999875,35,0.30129999999998314,31.0,0.7370999999999351,29.0,0.8921999999999181,30.0
0.31579999999998154,32.0,0.24589999999998924,32.0,0.465799999999965,30.0,0.7867999999999297,31.0,1.69339999999983,29.0,0.4161999999999705,33.0,0.05230000000000047,34,0.3088999999999823,30.0,1.366499999999866,28.0,1.048699999999901,29.0
0.32279999999998077,31.0,0.2833999999999851,31.0,0.49829999999996144,29.0,1.1526999999998895,30.0,1.8086999999998172,28.0,0.7170999999999373,32.0,0.062200000000000755,33,0.5013999999999611,29.0,1.8169999999998163,27.0,1.4315999999998588,28.0
0.36209999999997644,30.0,0.6853999999999408,30.0,1.193599999999885,28.0,2.1140000000000367,29.0,2.1773000000001703,27.0,2.223100000000267,31.0,0.17239999999999733,32,0.5852999999999519,28.0,3.5786000000031275,26.0,1.675299999999832,27.0
0.6772999999999417,29.0,1.0102999999999052,29.0,1.301899999999873,27.0,2.2400000000003026,28.0,3.025900000001961,26.0,2.3083000000004468,30.0,0.1825999999999962,31,1.0618999999998995,27.0,4.502100000002846,25.0,2.5332000000009214,26.0
1.002499999999906,28.0,1.5177999999998493,28.0,5.769499999999892,26.0,2.5607000000009794,27.0,3.307700000002556,25.0,2.377500000000593,29.0,0.311799999999982,30,1.9333999999998035,26.0,4.505000000002839,24.0,3.4259000000028053,25.0
1.2146999999998827,27.0,1.8482999999998129,27.0,8.505999999993515,25.0,2.943300000001787,26.0,3.431900000002818,24.0,5.452600000000631,28.0,0.31849999999998124,29,15.148799999978033,25.0,21.266799999963776,23.0,8.009199999994673,24.0
2.998900000001904,26.0,4.699300000002387,26.0,13.433199999982032,24.0,5.256200000001089,25.0,4.95940000000178,23.0,5.5193000000004755,27.0,0.42389999999996963,28,16.24559999997548,24.0,,,35.59630000005814,23.0
10.161399999989657,25.0,15.968399999976123,25.0,23.876999999957693,23.0,5.639400000000196,24.0,15.976199999976105,22.0,5.760999999999912,26.0,0.51129999999996,27,31.066999999940936,23.0,,,70.29660000121007,22.0
30.063899999943274,24.0,16.784199999974224,24.0,,,6.767699999997566,23.0,16.00439999997604,21.0,10.633999999988555,25.0,0.6444999999999453,26,64.27990000101033,22.0,,,,
74.2497000013413,23.0,17.191499999973274,23.0,,,46.3431000004149,22.0,16.874899999974012,20.0,10.738399999988312,24.0,0.9697999999999095,25,67.88390000112997,21.0,,,,
,,24.68429999995581,22.0,,,,,41.83430000026522,19.0,24.2178999999569,23.0,2.1466000000001055,24,,,,,,
,,27.644599999948912,21.0,,,,,,,43.38580000031673,22.0,25.411599999954117,23,,,,,,
,,48.81750000049704,20.0,,,,,,,81.80640000159215,21.0,38.270700000146924,22,,,,,,
,,86.05400000173316,19.0,,,,,,,,,57.84370000079668,21,,,,,,
,,,,,,,,,,,,95.50330000204684,20,,,,,,
