t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
5.199999999999995e-05,99.0,5.2999999999999947e-05,99.0,2.800000000000001e-05,99.0,3.4e-05,99.0,3.2000000000000005e-05,99.0,5.6999999999999935e-05,99,3.5e-05,99.0,2.4000000000000007e-05,99.0,4.199999999999998e-05,99.0,3.999999999999998e-05,99.0
7.899999999999987e-05,98.0,8.099999999999987e-05,98.0,4.5999999999999966e-05,98.0,3.5e-05,98.0,4.899999999999996e-05,98.0,6.299999999999992e-05,98,3.999999999999998e-05,97.0,5.799999999999993e-05,98.0,5.3999999999999944e-05,98.0,9.799999999999982e-05,98.0
8.699999999999985e-05,97.0,0.00012799999999999975,97.0,4.899999999999996e-05,97.0,5.2999999999999947e-05,97.0,5.999999999999993e-05,97.0,6.79999999999999e-05,97,5.799999999999993e-05,96.0,6.399999999999992e-05,97.0,5.899999999999993e-05,97.0,0.00011299999999999978,97.0
8.999999999999984e-05,96.0,0.00013199999999999974,96.0,6.199999999999992e-05,96.0,6.399999999999992e-05,96.0,6.299999999999992e-05,96.0,8.199999999999987e-05,96,6.199999999999992e-05,95.0,6.699999999999991e-05,96.0,7.09999999999999e-05,96.0,0.00011699999999999977,94.0
0.00010099999999999981,95.0,0.00013499999999999973,95.0,0.0001069999999999998,95.0,6.99999999999999e-05,95.0,8.099999999999987e-05,95.0,0.0001029999999999998,95,8.099999999999987e-05,94.0,9.099999999999984e-05,95.0,8.199999999999987e-05,95.0,0.00011799999999999976,93.0
0.00013599999999999973,94.0,0.00015299999999999968,94.0,0.00012099999999999976,94.0,9.299999999999983e-05,94.0,9.999999999999982e-05,94.0,0.0001039999999999998,94,0.00012599999999999976,93.0,0.00012099999999999976,94.0,0.00011999999999999976,94.0,0.00013099999999999974,92.0
0.00015899999999999966,93.0,0.00015799999999999967,93.0,0.00015199999999999968,93.0,0.00012599999999999976,93.0,0.00013699999999999973,93.0,0.00011099999999999978,93,0.00013399999999999973,92.0,0.00013999999999999972,93.0,0.00012599999999999976,93.0,0.00013599999999999973,91.0
0.00016799999999999964,92.0,0.00015899999999999966,92.0,0.00016799999999999964,92.0,0.00016399999999999965,91.0,0.0001439999999999997,92.0,0.00011199999999999978,92,0.0001469999999999997,91.0,0.00015499999999999967,92.0,0.00012899999999999975,92.0,0.00015599999999999967,90.0
0.00017599999999999962,91.0,0.00015999999999999966,91.0,0.00018699999999999959,91.0,0.00016899999999999964,90.0,0.00016199999999999966,91.0,0.00011899999999999976,91,0.0001499999999999997,89.0,0.00015899999999999966,91.0,0.00016899999999999964,91.0,0.00015999999999999966,89.0
