t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100.0,0.0,100,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
0.0001,93.0,0.0,99,0.0,98.0,0.0,97.0,0.0,98.0,0.0,96.0,0.0,99.0,0.0,98.0,0.0,95.0,0.0,99.0
0.0002,90.0,0.0001,97,0.0001,94.0,0.0001,94.0,0.0001,95.0,0.0001,93.0,0.0001,93.0,0.0001,96.0,0.0001,91.0,0.0001,98.0
0.00030000000000000003,87.0,0.0002,94,0.0002,91.0,0.00030000000000000003,91.0,0.0002,92.0,0.0002,87.0,0.0002,89.0,0.00030000000000000003,93.0,0.0002,87.0,0.0002,94.0
0.0004,85.0,0.00030000000000000003,88,0.00030000000000000003,89.0,0.0004,86.0,0.00030000000000000003,91.0,0.00030000000000000003,82.0,0.0004,86.0,0.0004,90.0,0.00030000000000000003,85.0,0.00030000000000000003,91.0
0.0005,82.0,0.0004,85,0.0005,85.0,0.0005,85.0,0.0004,89.0,0.0004,80.0,0.0005,85.0,0.0005,89.0,0.0004,81.0,0.0004,90.0
0.0006000000000000001,79.0,0.0005,84,0.0006000000000000001,81.0,0.0006000000000000001,83.0,0.0005,87.0,0.0006000000000000001,78.0,0.0006000000000000001,80.0,0.0006000000000000001,87.0,0.0006000000000000001,79.0,0.0005,89.0
0.0007000000000000001,77.0,0.0007000000000000001,83,0.0007000000000000001,80.0,0.0007000000000000001,80.0,0.0006000000000000001,86.0,0.0008000000000000001,76.0,0.0007000000000000001,77.0,0.0007000000000000001,83.0,0.0007000000000000001,78.0,0.0006000000000000001,84.0
0.0009000000000000002,75.0,0.0008000000000000001,81,0.0009000000000000002,79.0,0.0008000000000000001,79.0,0.0007000000000000001,85.0,0.0009000000000000002,73.0,0.0008000000000000001,74.0,0.0008000000000000001,82.0,0.0010000000000000002,76.0,0.0007000000000000001,81.0
0.0011000000000000003,73.0,0.0009000000000000002,80,0.0010000000000000002,78.0,0.0009000000000000002,75.0,0.0008000000000000001,83.0,0.0010000000000000002,72.0,0.0009000000000000002,70.0,0.0009000000000000002,80.0,0.0011000000000000003,74.0,0.0008000000000000001,77.0
0.0012000000000000003,72.0,0.0010000000000000002,77,0.0011000000000000003,76.0,0.0010000000000000002,73.0,0.0009000000000000002,79.0,0.0011000000000000003,71.0,0.0010000000000000002,69.0,0.0010000000000000002,79.0,0.0012000000000000003,72.0,0.0009000000000000002,76.0
0.0013000000000000004,70.0,0.0011000000000000003,74,0.0012000000000000003,74.0,0.0011000000000000003,72.0,0.0010000000000000002,78.0,0.0014000000000000004,70.0,0.0011000000000000003,66.0,0.0011000000000000003,78.0,0.0013000000000000004,70.0,0.0010000000000000002,73.0
0.0014000000000000004,69.0,0.0012000000000000003,73,0.0013000000000000004,72.0,0.0012000000000000003,71.0,0.0011000000000000003,75.0,0.0015000000000000005,69.0,0.0016000000000000005,64.0,0.0014000000000000004,76.0,0.0016000000000000005,68.0,0.0012000000000000003,71.0
0.0015000000000000005,68.0,0.0013000000000000004,71,0.0017000000000000006,71.0,0.0013000000000000004,70.0,0.0014000000000000004,74.0,0.0016000000000000005,68.0,0.0017000000000000006,63.0,0.0015000000000000005,74.0,0.0017000000000000006,67.0,0.0013000000000000004,69.0
0.0017000000000000006,67.0,0.0017000000000000006,70,0.0018000000000000006,69.0,0.0014000000000000004,69.0,0.0015000000000000005,71.0,0.0019000000000000006,67.0,0.0019000000000000006,62.0,0.0016000000000000005,71.0,0.0019000000000000006,66.0,0.0014000000000000004,68.0
0.0019000000000000006,65.0,0.0018000000000000006,69,0.0019000000000000006,66.0,0.0016000000000000005,65.0,0.0016000000000000005,68.0,0.0020000000000000005,65.0,0.0022,61.0,0.0019000000000000006,70.0,0.0024,65.0,0.0016000000000000005,66.0
0.0024999999999999996,64.0,0.0019000000000000006,68,0.0021000000000000003,65.0,0.0017000000000000006,63.0,0.0017000000000000006,65.0,0.0021000000000000003,64.0,0.0023,60.0,0.0020000000000000005,68.0,0.0025999999999999994,64.0,0.0020000000000000005,65.0
0.0025999999999999994,63.0,0.0020000000000000005,67,0.0022,64.0,0.0018000000000000006,61.0,0.0019000000000000006,62.0,0.0022,63.0,0.0024,59.0,0.0024,66.0,0.0026999999999999993,63.0,0.0021000000000000003,64.0
0.0026999999999999993,61.0,0.0021000000000000003,66,0.0023,63.0,0.0019000000000000006,59.0,0.0020000000000000005,60.0,0.0024,62.0,0.0024999999999999996,58.0,0.0025999999999999994,65.0,0.002899999999999999,62.0,0.0022,63.0
0.002799999999999999,60.0,0.002899999999999999,64,0.0025999999999999994,62.0,0.0020000000000000005,57.0,0.0021000000000000003,59.0,0.002799999999999999,61.0,0.0030999999999999986,57.0,0.002799999999999999,64.0,0.0031999999999999984,61.0,0.0024,62.0
0.0029999999999999988,58.0,0.0032999999999999982,63,0.002899999999999999,61.0,0.0023,56.0,0.0023,58.0,0.0029999999999999988,60.0,0.0031999999999999984,55.0,0.002899999999999999,63.0,0.0032999999999999982,59.0,0.002799999999999999,61.0
0.0030999999999999986,57.0,0.0037999999999999974,62,0.0035999999999999977,60.0,0.0024,55.0,0.0026999999999999993,56.0,0.0030999999999999986,59.0,0.0035999999999999977,54.0,0.0030999999999999986,62.0,0.003399999999999998,58.0,0.003499999999999998,60.0
0.004499999999999999,56.0,0.0038999999999999972,61,0.0036999999999999976,59.0,0.0026999999999999993,53.0,0.0029999999999999988,54.0,0.0032999999999999982,58.0,0.0039999999999999975,52.0,0.0031999999999999984,61.0,0.003499999999999998,57.0,0.004199999999999998,59.0
0.004599999999999999,55.0,0.0039999999999999975,60,0.0037999999999999974,58.0,0.0029999999999999988,52.0,0.0031999999999999984,52.0,0.003499999999999998,57.0,0.004099999999999998,50.0,0.0036999999999999976,60.0,0.0036999999999999976,56.0,0.004599999999999999,58.0
0.005,54.0,0.004199999999999998,59,0.0038999999999999972,57.0,0.0031999999999999984,50.0,0.004299999999999998,51.0,0.004099999999999998,56.0,0.0051,49.0,0.0037999999999999974,59.0,0.004099999999999998,55.0,0.005700000000000002,56.0
0.006000000000000003,53.0,0.004599999999999999,58,0.004099999999999998,56.0,0.0037999999999999974,48.0,0.005800000000000002,50.0,0.004499999999999999,55.0,0.005600000000000002,48.0,0.0038999999999999972,58.0,0.004499999999999999,54.0,0.006500000000000004,55.0
0.006100000000000003,52.0,0.005300000000000001,57,0.004499999999999999,55.0,0.0043999999999999985,47.0,0.008300000000000005,49.0,0.0048,54.0,0.0067000000000000046,47.0,0.004599999999999999,57.0,0.004699999999999999,53.0,0.006600000000000004,54.0
0.006500000000000004,51.0,0.006000000000000003,56,0.004699999999999999,54.0,0.005300000000000001,46.0,0.008400000000000005,48.0,0.0059000000000000025,53.0,0.0078000000000000074,46.0,0.004699999999999999,55.0,0.005800000000000002,52.0,0.007100000000000006,53.0
0.0067000000000000046,50.0,0.0063000000000000035,55,0.0051,53.0,0.005800000000000002,45.0,0.008500000000000004,47.0,0.006000000000000003,52.0,0.008200000000000006,45.0,0.0051,54.0,0.006400000000000004,51.0,0.007400000000000006,52.0
0.008800000000000002,49.0,0.006900000000000005,53,0.005200000000000001,52.0,0.006500000000000004,44.0,0.009399999999999999,46.0,0.006600000000000004,51.0,0.008700000000000003,44.0,0.005700000000000002,53.0,0.006500000000000004,50.0,0.008900000000000002,51.0
0.010599999999999991,48.0,0.007000000000000005,52,0.005700000000000002,50.0,0.006900000000000005,43.0,0.011899999999999984,45.0,0.007500000000000007,49.0,0.009599999999999997,43.0,0.006100000000000003,52.0,0.008200000000000006,49.0,0.009499999999999998,50.0
0.01069999999999999,47.0,0.008200000000000006,51,0.006000000000000003,49.0,0.008600000000000003,42.0,0.012099999999999982,44.0,0.0078000000000000074,48.0,0.009699999999999997,42.0,0.006500000000000004,51.0,0.008400000000000005,48.0,0.009999999999999995,49.0
0.011199999999999988,46.0,0.008500000000000004,50,0.007600000000000007,48.0,0.009000000000000001,41.0,0.013299999999999975,43.0,0.008100000000000007,47.0,0.012099999999999982,41.0,0.0067000000000000046,50.0,0.009999999999999995,47.0,0.01079999999999999,48.0
0.017999999999999947,45.0,0.009000000000000001,49,0.008000000000000007,47.0,0.011199999999999988,40.0,0.013799999999999972,42.0,0.01069999999999999,46.0,0.013799999999999972,40.0,0.0078000000000000074,49.0,0.011899999999999984,46.0,0.01259999999999998,47.0
