t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100.0,0.0,100.0,0.0,100.0,0.0,100,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
0.0,99.0,0.0,99.0,0.0,97.0,0.0,98,0.0,99.0,0.0,99.0,0.0,99.0,0.0,98.0,0.0,95.0,0.0,99.0
0.0001,95.0,0.0001,96.0,0.0001,95.0,0.0001,94,0.0001,96.0,0.0001,95.0,0.0001,97.0,0.0001,95.0,0.0001,93.0,0.0001,97.0
0.0002,90.0,0.0002,95.0,0.0002,93.0,0.0002,91,0.00030000000000000003,93.0,0.0002,92.0,0.0002,93.0,0.0002,94.0,0.0002,92.0,0.0002,96.0
0.00030000000000000003,86.0,0.00030000000000000003,93.0,0.00030000000000000003,92.0,0.00030000000000000003,90,0.0004,91.0,0.00030000000000000003,91.0,0.00030000000000000003,89.0,0.00030000000000000003,85.0,0.00030000000000000003,90.0,0.00030000000000000003,93.0
0.0004,83.0,0.0004,90.0,0.0004,88.0,0.0005,89,0.0006000000000000001,87.0,0.0004,89.0,0.0004,88.0,0.0004,84.0,0.0004,86.0,0.0004,87.0
0.0005,82.0,0.0005,86.0,0.0005,85.0,0.0006000000000000001,86,0.0007000000000000001,85.0,0.0005,86.0,0.0005,87.0,0.0005,82.0,0.0005,82.0,0.0005,86.0
0.0006000000000000001,79.0,0.0006000000000000001,84.0,0.0006000000000000001,82.0,0.0007000000000000001,85,0.0008000000000000001,83.0,0.0006000000000000001,84.0,0.0006000000000000001,86.0,0.0006000000000000001,81.0,0.0007000000000000001,81.0,0.0006000000000000001,83.0
0.0007000000000000001,77.0,0.0007000000000000001,81.0,0.0007000000000000001,81.0,0.0008000000000000001,84,0.0009000000000000002,82.0,0.0007000000000000001,82.0,0.0007000000000000001,85.0,0.0007000000000000001,80.0,0.0010000000000000002,79.0,0.0007000000000000001,80.0
0.0008000000000000001,76.0,0.0009000000000000002,80.0,0.0008000000000000001,80.0,0.0009000000000000002,83,0.0010000000000000002,80.0,0.0008000000000000001,80.0,0.0008000000000000001,83.0,0.0008000000000000001,77.0,0.0011000000000000003,78.0,0.0008000000000000001,79.0
0.0009000000000000002,74.0,0.0011000000000000003,79.0,0.0009000000000000002,79.0,0.0010000000000000002,81,0.0011000000000000003,78.0,0.0009000000000000002,79.0,0.0009000000000000002,79.0,0.0009000000000000002,75.0,0.0012000000000000003,77.0,0.0009000000000000002,76.0
0.0010000000000000002,71.0,0.0012000000000000003,78.0,0.0012000000000000003,77.0,0.0011000000000000003,80,0.0012000000000000003,77.0,0.0010000000000000002,76.0,0.0010000000000000002,76.0,0.0012000000000000003,73.0,0.0015000000000000005,76.0,0.0010000000000000002,72.0
0.0011000000000000003,70.0,0.0013000000000000004,76.0,0.0014000000000000004,74.0,0.0012000000000000003,79,0.0013000000000000004,75.0,0.0011000000000000003,74.0,0.0012000000000000003,74.0,0.0017000000000000006,72.0,0.0016000000000000005,75.0,0.0011000000000000003,70.0
0.0012000000000000003,68.0,0.0016000000000000005,75.0,0.0015000000000000005,72.0,0.0015000000000000005,78,0.0014000000000000004,73.0,0.0012000000000000003,72.0,0.0013000000000000004,72.0,0.0018000000000000006,71.0,0.0018000000000000006,73.0,0.0012000000000000003,69.0
0.0016000000000000005,67.0,0.0017000000000000006,73.0,0.0016000000000000005,70.0,0.0020000000000000005,77,0.0017000000000000006,72.0,0.0013000000000000004,71.0,0.0014000000000000004,71.0,0.0019000000000000006,70.0,0.0019000000000000006,72.0,0.0013000000000000004,68.0
0.0017000000000000006,65.0,0.0020000000000000005,72.0,0.0017000000000000006,69.0,0.0021000000000000003,75,0.0021000000000000003,71.0,0.0014000000000000004,70.0,0.0020000000000000005,70.0,0.0020000000000000005,69.0,0.0020000000000000005,71.0,0.0015000000000000005,67.0
0.0018000000000000006,64.0,0.0021000000000000003,71.0,0.0020000000000000005,67.0,0.0024999999999999996,74,0.0022,70.0,0.0015000000000000005,68.0,0.0021000000000000003,69.0,0.0021000000000000003,68.0,0.0023,70.0,0.0016000000000000005,66.0
0.0019000000000000006,61.0,0.0022,69.0,0.0025999999999999994,65.0,0.0025999999999999994,73,0.0024,68.0,0.0016000000000000005,67.0,0.0022,67.0,0.0022,67.0,0.0024,69.0,0.0018000000000000006,64.0
0.0020000000000000005,60.0,0.0023,68.0,0.002799999999999999,63.0,0.002799999999999999,71,0.0030999999999999986,67.0,0.0017000000000000006,66.0,0.0024,66.0,0.0026999999999999993,66.0,0.0029999999999999988,67.0,0.0021000000000000003,61.0
0.0021000000000000003,59.0,0.0024,66.0,0.002899999999999999,61.0,0.003399999999999998,70,0.0031999999999999984,65.0,0.0022,65.0,0.0024999999999999996,65.0,0.002799999999999999,65.0,0.0032999999999999982,64.0,0.0024,60.0
0.0025999999999999994,58.0,0.0024999999999999996,65.0,0.0032999999999999982,58.0,0.003499999999999998,69,0.0032999999999999982,64.0,0.0024,63.0,0.002799999999999999,64.0,0.0029999999999999988,64.0,0.0039999999999999975,63.0,0.0025999999999999994,59.0
0.0026999999999999993,56.0,0.0026999999999999993,64.0,0.003499999999999998,57.0,0.0036999999999999976,68,0.003399999999999998,63.0,0.0026999999999999993,62.0,0.0030999999999999986,63.0,0.003499999999999998,63.0,0.004599999999999999,62.0,0.002799999999999999,58.0
0.002799999999999999,55.0,0.002799999999999999,63.0,0.0035999999999999977,56.0,0.004099999999999998,67,0.005800000000000002,61.0,0.002899999999999999,60.0,0.0032999999999999982,60.0,0.0037999999999999974,61.0,0.005200000000000001,61.0,0.002899999999999999,57.0
0.002899999999999999,54.0,0.003499999999999998,62.0,0.0037999999999999974,55.0,0.004199999999999998,66,0.0059000000000000025,60.0,0.0029999999999999988,57.0,0.003399999999999998,59.0,0.004099999999999998,60.0,0.005800000000000002,60.0,0.0031999999999999984,56.0
0.0032999999999999982,53.0,0.0036999999999999976,61.0,0.0039999999999999975,54.0,0.004299999999999998,64,0.006200000000000003,59.0,0.0035999999999999977,56.0,0.0037999999999999974,58.0,0.0049,59.0,0.006000000000000003,59.0,0.004299999999999998,55.0
0.003399999999999998,52.0,0.0038999999999999972,60.0,0.004499999999999999,53.0,0.004599999999999999,63,0.0063000000000000035,58.0,0.0039999999999999975,55.0,0.0039999999999999975,57.0,0.005,58.0,0.006600000000000004,58.0,0.005300000000000001,54.0
0.004299999999999998,51.0,0.004199999999999998,59.0,0.005200000000000001,52.0,0.0048,62,0.007200000000000006,56.0,0.004099999999999998,54.0,0.004099999999999998,56.0,0.005600000000000002,57.0,0.007300000000000006,57.0,0.006200000000000003,53.0
0.0048,50.0,0.004599999999999999,57.0,0.005700000000000002,51.0,0.005400000000000001,61,0.009399999999999999,55.0,0.006000000000000003,53.0,0.004299999999999998,55.0,0.0059000000000000025,56.0,0.007400000000000006,56.0,0.0078000000000000074,52.0
0.005,49.0,0.004699999999999999,56.0,0.006200000000000003,50.0,0.005500000000000001,60,0.011499999999999986,54.0,0.006500000000000004,52.0,0.0048,54.0,0.006000000000000003,55.0,0.008000000000000007,55.0,0.008400000000000005,51.0
0.0063000000000000035,48.0,0.005200000000000001,55.0,0.006500000000000004,49.0,0.005700000000000002,59,0.01239999999999998,53.0,0.0067000000000000046,51.0,0.0049,53.0,0.0063000000000000035,54.0,0.011499999999999986,54.0,0.009699999999999997,50.0
0.006900000000000005,47.0,0.006600000000000004,54.0,0.007100000000000006,48.0,0.0063000000000000035,58,0.01399999999999997,52.0,0.007200000000000006,50.0,0.005700000000000002,52.0,0.0078000000000000074,53.0,0.011699999999999985,53.0,0.016299999999999957,49.0
