t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100,0.0,100.0,0.0,100.0,0.0,100.0
3.5e-05,99.0,5.799999999999993e-05,99.0,6.699999999999991e-05,99.0,5.199999999999995e-05,99.0,4.699999999999996e-05,99.0,3.3e-05,99.0,2.1000000000000006e-05,99,7.599999999999988e-05,99.0,3.100000000000001e-05,99.0,1.6000000000000003e-05,99.0
5.099999999999995e-05,98.0,8.499999999999986e-05,98.0,7.19999999999999e-05,98.0,5.599999999999994e-05,98.0,6.89999999999999e-05,98.0,5.3999999999999944e-05,98.0,5.499999999999994e-05,98,7.999999999999987e-05,98.0,4.399999999999997e-05,98.0,4.899999999999996e-05,98.0
6.199999999999992e-05,97.0,9.599999999999983e-05,97.0,8.099999999999987e-05,97.0,5.6999999999999935e-05,97.0,7.499999999999989e-05,97.0,6.89999999999999e-05,97.0,6.99999999999999e-05,97,8.299999999999986e-05,97.0,5.6999999999999935e-05,97.0,0.0001059999999999998,97.0
6.89999999999999e-05,95.0,0.0001049999999999998,96.0,8.799999999999985e-05,96.0,6.599999999999991e-05,96.0,8.999999999999984e-05,96.0,7.699999999999988e-05,96.0,8.099999999999987e-05,96,8.999999999999984e-05,96.0,6.699999999999991e-05,96.0,0.00011999999999999976,96.0
7.499999999999989e-05,94.0,0.00010799999999999979,95.0,9.299999999999983e-05,95.0,8.599999999999985e-05,95.0,0.00016099999999999966,94.0,9.099999999999984e-05,95.0,0.0001049999999999998,95,0.00010899999999999979,94.0,0.00011099999999999978,94.0,0.00013299999999999974,95.0
8.399999999999986e-05,93.0,0.00011899999999999976,94.0,0.00011799999999999976,94.0,9.499999999999983e-05,94.0,0.00016899999999999964,93.0,9.899999999999982e-05,94.0,0.00011299999999999978,94,0.00011799999999999976,93.0,0.00011799999999999976,93.0,0.0001419999999999997,94.0
9.399999999999983e-05,92.0,0.00012099999999999976,93.0,0.00012099999999999976,93.0,9.599999999999983e-05,93.0,0.0001769999999999996,92.0,0.00011799999999999976,93.0,0.00012499999999999976,93,0.00011999999999999976,92.0,0.00013999999999999972,92.0,0.00015199999999999968,93.0
0.00010799999999999979,91.0,0.00013899999999999972,92.0,0.00012799999999999975,92.0,0.00011599999999999977,92.0,0.0001799999999999996,91.0,0.00013099999999999974,92.0,0.00013499999999999973,92,0.00012299999999999976,91.0,0.00016299999999999965,91.0,0.00015799999999999967,92.0
0.00013899999999999972,90.0,0.0001499999999999997,91.0,0.00012999999999999974,91.0,0.00012399999999999976,91.0,0.0001849999999999996,90.0,0.00013399999999999973,91.0,0.0001489999999999997,91,0.00014099999999999971,90.0,0.00016399999999999965,90.0,0.0001839999999999996,91.0
0.0001469999999999997,89.0,0.00016499999999999965,90.0,0.00013499999999999973,90.0,0.00012999999999999974,90.0,0.0002129999999999995,89.0,0.00013499999999999973,90.0,0.00016399999999999965,90,0.00016099999999999966,89.0,0.00019599999999999956,89.0,0.00020799999999999953,90.0
0.00015299999999999968,88.0,0.0001859999999999996,89.0,0.0001819999999999996,89.0,0.00013499999999999973,89.0,0.0002159999999999995,88.0,0.00019299999999999957,89.0,0.00019599999999999956,89,0.00020599999999999953,88.0,0.00023199999999999946,88.0,0.0002169999999999995,89.0
0.00016399999999999965,87.0,0.00018999999999999958,88.0,0.0001859999999999996,88.0,0.0001439999999999997,88.0,0.00022999999999999946,87.0,0.00019899999999999955,88.0,0.00019699999999999956,88,0.00020999999999999952,87.0,0.0002549999999999997,87.0,0.00022799999999999947,88.0
0.00019799999999999955,86.0,0.00020699999999999953,87.0,0.00019399999999999957,87.0,0.0001459999999999997,87.0,0.00023899999999999944,86.0,0.00023399999999999945,87.0,0.00019799999999999955,87,0.00023299999999999946,86.0,0.00026900000000000003,86.0,0.00023599999999999945,87.0
0.00022299999999999948,85.0,0.00022499999999999948,86.0,0.00020599999999999953,86.0,0.00015699999999999967,86.0,0.00024099999999999943,85.0,0.0002559999999999997,86.0,0.00022399999999999948,86,0.00023999999999999944,85.0,0.00027000000000000006,85.0,0.00025299999999999964,86.0
0.00022699999999999947,84.0,0.00022599999999999948,85.0,0.00020999999999999952,85.0,0.00018899999999999958,85.0,0.00024299999999999943,84.0,0.00025699999999999974,85.0,0.00022999999999999946,85,0.00024099999999999943,84.0,0.0002800000000000003,84.0,0.0003210000000000013,85.0
0.00024199999999999943,83.0,0.00023199999999999946,84.0,0.0002129999999999995,83.0,0.00019499999999999956,84.0,0.0002559999999999997,83.0,0.0002599999999999998,84.0,0.00023399999999999945,84,0.0002469999999999995,83.0,0.00029000000000000054,83.0,0.0003250000000000014,83.0
0.0002459999999999995,82.0,0.00023399999999999945,83.0,0.00024999999999999957,82.0,0.00020699999999999953,83.0,0.0002840000000000004,82.0,0.0002800000000000003,83.0,0.00025299999999999964,83,0.0002629999999999999,82.0,0.0003000000000000008,82.0,0.0004230000000000038,82.0
0.0002469999999999995,81.0,0.0002469999999999995,82.0,0.00026499999999999994,81.0,0.00023599999999999945,82.0,0.000308000000000001,81.0,0.00029400000000000064,82.0,0.00029400000000000064,82,0.00034800000000000195,81.0,0.00030600000000000093,81.0,0.0004440000000000043,81.0
0.00026099999999999984,80.0,0.0002519999999999996,81.0,0.00027400000000000015,80.0,0.0002509999999999996,81.0,0.0003210000000000013,80.0,0.00034400000000000186,81.0,0.0002970000000000007,81,0.0003580000000000022,80.0,0.00031400000000000113,80.0,0.00045800000000000463,80.0
0.00029100000000000057,79.0,0.0002830000000000004,80.0,0.00028200000000000035,79.0,0.00025299999999999964,79.0,0.00032300000000000135,79.0,0.000350000000000002,80.0,0.00032300000000000135,80,0.00037200000000000254,79.0,0.0003170000000000012,79.0,0.0004600000000000047,79.0
0.0003120000000000011,78.0,0.0003160000000000012,79.0,0.00028700000000000047,78.0,0.00025399999999999967,78.0,0.0003630000000000023,78.0,0.0003740000000000026,79.0,0.00034700000000000193,79,0.00037600000000000263,78.0,0.0003660000000000024,78.0,0.0004690000000000049,78.0
0.00032300000000000135,77.0,0.00034300000000000183,78.0,0.00029100000000000057,77.0,0.0002760000000000002,77.0,0.00036900000000000246,77.0,0.00038000000000000273,78.0,0.000349000000000002,78,0.00038900000000000295,77.0,0.00040600000000000336,77.0,0.0004900000000000054,77.0
0.0003700000000000025,76.0,0.0003750000000000026,77.0,0.00029800000000000074,76.0,0.0002790000000000003,76.0,0.00040500000000000334,76.0,0.0003830000000000028,77.0,0.00041000000000000346,77,0.00041000000000000346,76.0,0.00041000000000000346,76.0,0.0005280000000000063,76.0
0.00038400000000000283,75.0,0.00038100000000000276,76.0,0.00030600000000000093,75.0,0.0002880000000000005,75.0,0.0004200000000000037,75.0,0.0004160000000000036,76.0,0.0004640000000000048,76,0.0004480000000000044,75.0,0.00041800000000000366,75.0,0.0005520000000000069,75.0
0.00038500000000000285,74.0,0.00043500000000000407,75.0,0.00031000000000000103,74.0,0.00030200000000000084,74.0,0.0004250000000000038,74.0,0.00042600000000000385,75.0,0.0004920000000000055,75,0.0004570000000000046,74.0,0.0004410000000000042,74.0,0.0006210000000000086,74.0
0.00043400000000000404,73.0,0.00044700000000000436,74.0,0.0003340000000000016,73.0,0.00032700000000000144,73.0,0.00044700000000000436,73.0,0.00045500000000000455,74.0,0.0005250000000000063,74,0.0004610000000000047,73.0,0.00046300000000000475,73.0,0.0006290000000000088,73.0
0.0004490000000000044,72.0,0.0005000000000000056,73.0,0.0003460000000000019,72.0,0.00034300000000000183,72.0,0.000473000000000005,72.0,0.0004600000000000047,73.0,0.0005330000000000065,73,0.0004810000000000052,72.0,0.00048800000000000536,72.0,0.000640000000000009,72.0
0.0004560000000000046,71.0,0.000513000000000006,72.0,0.00034800000000000195,71.0,0.0004450000000000043,71.0,0.0004780000000000051,71.0,0.0004640000000000048,72.0,0.000556000000000007,72,0.0004820000000000052,71.0,0.0004920000000000055,71.0,0.0006620000000000096,71.0
0.0004570000000000046,70.0,0.0005250000000000063,71.0,0.0003860000000000029,70.0,0.00045400000000000453,70.0,0.0005020000000000057,70.0,0.0004780000000000051,71.0,0.0005660000000000073,71,0.00048300000000000524,70.0,0.0005300000000000064,70.0,0.0006920000000000103,70.0
0.0005040000000000057,69.0,0.0005720000000000074,70.0,0.00041700000000000363,69.0,0.0005060000000000058,69.0,0.0005170000000000061,69.0,0.0005000000000000056,70.0,0.0005930000000000079,70,0.00048800000000000536,69.0,0.0005900000000000078,69.0,0.0007110000000000108,69.0
0.0005060000000000058,68.0,0.0006170000000000085,69.0,0.00047600000000000506,68.0,0.0005340000000000065,68.0,0.000597000000000008,68.0,0.0005170000000000061,69.0,0.0006060000000000082,69,0.0004980000000000056,68.0,0.0006230000000000086,68.0,0.0007150000000000109,68.0
0.0005690000000000073,67.0,0.0006450000000000092,68.0,0.0004910000000000054,67.0,0.0005830000000000077,67.0,0.000598000000000008,67.0,0.0005630000000000072,68.0,0.0006520000000000093,68,0.0005400000000000066,67.0,0.0007000000000000105,67.0,0.0007540000000000118,67.0
0.0006010000000000081,66.0,0.0008270000000000136,67.0,0.0004970000000000056,66.0,0.0006320000000000089,66.0,0.0006020000000000081,66.0,0.0005750000000000075,67.0,0.0006570000000000095,67,0.0005750000000000075,66.0,0.0007090000000000107,66.0,0.0007580000000000119,66.0
0.0006080000000000083,65.0,0.000842000000000014,66.0,0.0005170000000000061,65.0,0.0006840000000000101,65.0,0.0006610000000000096,65.0,0.000595000000000008,66.0,0.0007050000000000106,66,0.000595000000000008,65.0,0.0007380000000000114,65.0,0.0007950000000000128,65.0
0.0007050000000000106,64.0,0.0009860000000000164,65.0,0.0005660000000000073,64.0,0.0007810000000000125,64.0,0.0006820000000000101,64.0,0.0006740000000000099,65.0,0.0007250000000000111,65,0.0006170000000000085,64.0,0.0008070000000000131,64.0,0.000803000000000013,64.0
0.0008180000000000134,63.0,0.0010230000000000133,64.0,0.000597000000000008,63.0,0.0009140000000000157,63.0,0.0007540000000000118,63.0,0.0006870000000000102,64.0,0.0007510000000000117,64,0.000640000000000009,63.0,0.0008530000000000142,63.0,0.0008070000000000131,63.0
0.0008250000000000135,62.0,0.0010880000000000078,63.0,0.0006420000000000091,62.0,0.0009180000000000158,62.0,0.0007570000000000119,62.0,0.0006880000000000102,63.0,0.0007890000000000127,63,0.0006570000000000095,62.0,0.000884000000000015,62.0,0.0009800000000000169,62.0
0.0009080000000000156,61.0,0.0011520000000000024,62.0,0.0006850000000000101,61.0,0.001132000000000004,61.0,0.0008250000000000135,61.0,0.0007510000000000117,62.0,0.0008960000000000153,62,0.0007280000000000112,61.0,0.0008910000000000152,60.0,0.0010230000000000133,61.0
0.0009300000000000161,60.0,0.0011829999999999998,61.0,0.0009020000000000154,60.0,0.0011819999999999999,60.0,0.0008370000000000138,60.0,0.0008080000000000131,61.0,0.0009190000000000158,61,0.000803000000000013,60.0,0.0010720000000000091,59.0,0.001238999999999995,60.0
0.0009480000000000165,59.0,0.001274999999999992,60.0,0.0009090000000000156,59.0,0.0011979999999999985,59.0,0.000925000000000016,59.0,0.000843000000000014,60.0,0.0009980000000000154,60,0.001027000000000013,59.0,0.0011410000000000033,58.0,0.0013299999999999874,59.0
0.0009960000000000155,58.0,0.0012959999999999903,59.0,0.0009860000000000164,58.0,0.001240999999999995,58.0,0.0009560000000000167,58.0,0.0010170000000000138,59.0,0.0010000000000000152,59,0.0012899999999999908,58.0,0.0012059999999999979,57.0,0.001358999999999985,58.0
0.0010040000000000149,57.0,0.0013329999999999872,58.0,0.0010650000000000097,57.0,0.0012829999999999914,57.0,0.0009580000000000168,57.0,0.001049000000000011,58.0,0.001015000000000014,58,0.0015449999999999694,57.0,0.0013169999999999885,56.0,0.0014009999999999815,57.0
0.0010070000000000146,56.0,0.0015569999999999683,57.0,0.0012909999999999907,56.0,0.0014339999999999787,56.0,0.0011410000000000033,56.0,0.0010800000000000085,57.0,0.0010650000000000097,57,0.0016039999999999644,56.0,0.0015099999999999723,55.0,0.00141799999999998,56.0
0.0011180000000000053,55.0,0.0016869999999999574,56.0,0.0014029999999999813,55.0,0.0014489999999999774,55.0,0.001156000000000002,55.0,0.001170000000000001,56.0,0.0010900000000000076,56,0.0017189999999999547,55.0,0.0016629999999999594,54.0,0.0014319999999999789,55.0
0.0013809999999999832,54.0,0.0017059999999999558,55.0,0.0015349999999999702,54.0,0.0015209999999999714,54.0,0.0011660000000000012,54.0,0.0011909999999999991,55.0,0.0012309999999999958,55,0.0019729999999999375,54.0,0.001977999999999938,53.0,0.0014729999999999754,54.0
0.0015519999999999688,53.0,0.0018189999999999463,54.0,0.0015709999999999672,53.0,0.001668999999999959,53.0,0.0011790000000000001,53.0,0.001239999999999995,54.0,0.0013049999999999895,54,0.001997999999999941,53.0,0.002035999999999946,52.0,0.0015309999999999705,53.0
0.0016629999999999594,52.0,0.0018249999999999458,53.0,0.00165599999999996,52.0,0.001702999999999956,52.0,0.0013189999999999884,52.0,0.001250999999999994,53.0,0.0013399999999999866,53,0.002043999999999947,52.0,0.002096999999999954,51.0,0.001560999999999968,52.0
0.0017139999999999551,51.0,0.0018399999999999445,52.0,0.0017379999999999531,51.0,0.0017349999999999534,51.0,0.0013439999999999863,51.0,0.0013439999999999863,52.0,0.0013619999999999848,52,0.0020639999999999496,51.0,0.0021909999999999664,50.0,0.0016339999999999619,51.0
0.0018169999999999465,50.0,0.001868999999999942,51.0,0.002172999999999964,50.0,0.00177499999999995,50.0,0.0016659999999999592,50.0,0.0017259999999999541,51.0,0.0015169999999999717,51,0.00221899999999997,50.0,0.002248999999999974,49.0,0.00189299999999994,50.0
0.001882999999999941,49.0,0.0019579999999999355,50.0,0.0022359999999999724,49.0,0.0020859999999999525,49.0,0.0016719999999999587,49.0,0.0017769999999999498,50.0,0.001619999999999963,50,0.002323999999999984,49.0,0.002535000000000012,48.0,0.002044999999999947,49.0
0.002261999999999976,48.0,0.002640000000000026,49.0,0.0022959999999999803,48.0,0.002187999999999966,48.0,0.0017259999999999541,48.0,0.0018899999999999403,49.0,0.001620999999999963,49,0.00236999999999999,48.0,0.002565000000000016,47.0,0.0021029999999999547,48.0
0.0037300000000001707,47.0,0.002677000000000031,48.0,0.002490000000000006,47.0,0.0024089999999999953,47.0,0.00177499999999995,47.0,0.001999999999999941,48.0,0.0019439999999999358,48,0.0023929999999999932,47.0,0.0026210000000000235,46.0,0.0022759999999999777,47.0
0.004163000000000228,46.0,0.0031400000000000924,47.0,0.003002000000000074,46.0,0.0026970000000000336,46.0,0.0020239999999999442,46.0,0.002223999999999971,47.0,0.002226999999999971,47,0.002935000000000065,46.0,0.003717000000000169,45.0,0.002324999999999984,46.0
0.004609000000000287,45.0,0.004383000000000257,46.0,0.003372000000000123,45.0,0.002940000000000066,45.0,0.002163999999999963,45.0,0.002813000000000049,46.0,0.002798000000000047,46,0.0039000000000001932,45.0,0.004700000000000299,44.0,0.002354999999999988,45.0
0.005323000000000382,44.0,0.004650000000000293,45.0,0.0035550000000001475,44.0,0.003679000000000164,44.0,0.002361999999999989,44.0,0.0030870000000000853,45.0,0.003912000000000195,45,0.00417600000000023,44.0,0.005293000000000378,43.0,0.002586000000000019,44.0
0.005563000000000414,43.0,0.004817000000000315,44.0,0.004034000000000211,43.0,0.00440200000000026,43.0,0.002609000000000022,43.0,0.004371000000000256,44.0,0.004049000000000213,44,0.00463000000000029,43.0,0.0054090000000003935,42.0,0.0027170000000000362,43.0
0.00651400000000054,42.0,0.0050770000000003495,43.0,0.004336000000000251,42.0,0.004786000000000311,42.0,0.003003000000000074,42.0,0.005054000000000346,43.0,0.004121000000000223,43,0.004739000000000305,42.0,0.005677000000000429,41.0,0.0031170000000000893,42.0
0.0075110000000006725,41.0,0.005519000000000408,42.0,0.005486000000000404,41.0,0.006166000000000494,41.0,0.003475000000000137,41.0,0.005677000000000429,42.0,0.004838000000000318,42,0.00575600000000044,41.0,0.006424000000000528,40.0,0.0037960000000001794,41.0
